WorkerID|Name|Shift|LineID|JoinDate|HourlyWage|AttendancePct
WOR4601|Margaret Anderson|Night|LIN0004|31-10-2023|27892.03|8194.81
WOR4602|Kenneth Medina|Morning|LIN0018|11/05/2023|21410.51|43824.06
WOR4603|Connie Guerrero|NIGHT|LIN0005|02-01-2023|24213.86|36330.64
WOR4604|Chris Esparza|Evening|LIN0004|17/05/2022|22425.87|29298.9
WOR4605|Christina Martinez|NIGHT|LIN0005|2024-08-10|20403.65|22106.61
WOR4606|Donna Harris|Morning|LIN0009|10/30/2024|7020.23|33747.55
WOR4607|Thomas Bishop|Night|LIN0010|12/19/2024||8887.96
WOR4608|Justin Smith|Morning|LIN0004|05/21/2022|-1514.75|Five Hundred
WOR4609|Gina Foster|Evening|LIN0004|2022-07-30|17820.43|15079.22
WOR4610|Terrence Thomas|Morning|LIN0016|05/13/2023|35184.27|13554.16
WOR4611|Megan Warren|Morning|LIN0005|2023-10-14|24240.11|17073.52
WOR4612|Carlos Copeland|Evening|LIN0005|02/17/2023|19881.22|31902.68
WOR4613|Marissa Glass|Night|LIN0012|10/27/2024|0|15423.26
WOR4614|Carla Sims|Evening|LIN0016|23-06-2023|21547.96|0
WOR4615|Ashlee Smith|Evening|LIN0017|10/17/2024|39846.88|6393.45
WOR4616|Richard Wilcox|Morning|LIN0003|2022-03-17|18588.18|5947.33
WOR4617|Melissa Waters|Evening|LIN0013|01/05/2022|33894.54|8650.87
WOR4618|Jacob Lewis|Evening|LIN0020|12/29/2023|27371.68|28180.09
WOR4619|Paul Noble|Night|LIN0013|2023-09-11|0|14694.09
WOR4620|Jason Griffin|Evening|LIN0018|2023-02-07|43054.9|21788.18
WOR4621|Andrew Aguilar|Morning|LIN0020|05-06-2024|38100.08|45956.23
WOR4622|Melissa Ashley|Night|LIN0016|28-06-2023|36845.91|39731.44
WOR4623|Gregory Martinez|Morning|LIN0004|2024-12-24|13737.72|
WOR4624|Jessica Jensen|Evening|LIN0012|11/03/2023|10754.9|
WOR4625|Alan Simon|Evening|LIN0019|03/07/2023|32180.36|25517.93
WOR4626|  Christopher Smith  |NIGHT|LIN0002|06/30/2022|Ten Thousand|9495.62
WOR4627|Maurice Garcia|Morning|LIN0003|2024-05-17|32840.43|17875.87
WOR4628|  Tammy Mcclure  |Night|LIN0015|2023-07-08|8264.41|842.42
WOR4629|Peter Brady|Night|LIN0005|10/02/2022|44084.45|5581.69
WOR4630|Melvin Thompson|Night|LIN0003|2023-01-12|23776.48|12664.34
WOR4631|Jade Wells|Morning|LIN0001|25-07-2022|28349.56|39401.26
WOR4632|Karen Dennis|Night|LIN0004|07/24/2022|31642.22|41442.71
WOR4633|Yvette Hutchinson|Morning|LIN0009|28-01-2023|14226.33|10133.01
WOR4634|Herbert Willis|Night|LIN0005|20/02/2023||43391.82
WOR4635|Lynn Rodriguez|Morning|LIN0012|10-01-2022|14180.77|2859.15
WOR4636|David Underwood|evening|LIN0004|12-01-2024|22970.43|22398.12
WOR4637|Aaron Smith|Morning|LIN0007|15/12/2022|47823.23|8945.7
WOR4638|Johnny Townsend|Night|LIN0001|2023-05-16|3239.3|27091.89
WOR4639|Rebekah Pitts|Evening|LIN0020|02-06-2024|19223.33|48379.05
WOR4640|Jared Nelson|Evening|LIN0013|04/18/2023|9528.03|26024.2
WOR4641|  Megan Hernandez  |Night|LIN0005|09-11-2022|9879.85|13339.18
WOR4642|Bethany Cooke|Evening|LIN0014|07/12/2023|28470.09|16285.39
WOR4643|George Cunningham|Morning|LIN0007|24-10-2022|41725.54|19266.02
WOR1453|Joshua Harvey|Night|LIN0012|01/25/2023|30928.17|15919.46
WOR4645|Anna Martin|Night|LIN0014|25/05/2024|7065.01|10508.92
WOR4646|Philip Turner|Night|LIN0005|31-01-2024|18529.41|24965.09
WOR0615|William Cox|Morning|LIN0014|02-12-2022|22592.22|9799.96
WOR4648|Jacqueline Guzman|Morning|LIN0015|2022-08-08|30062.69|10757.34
WOR4649|Anthony Smith|Night|LIN0010|2022-01-17|39180.15|31822.09
WOR4650|Julie Miranda|Evening|LIN0019|2023-11-05|9448.23|38657.79
WOR4651|Lisa Reed|Evening|LIN0020|12-09-2024|21323.18|5493.74
WOR4652|  Jeffrey Garcia  |Night|LIN0013|11/17/2022|18081.59|Ten Thousand
WOR4653|David Stuart|Night|LIN0018|29/05/2023|25319.34|21043.27
INVALID_21|Joshua Ward|Evening|LIN0003|2024-02-07|18450.81|28221.04
WOR4655|John Harris|Evening|LIN9999|2022-05-13|35694.4|-4933.21
WOR4656|Hannah Hernandez|Night|LIN0004|10/17/2023|18317.02|23682.87
WOR4657|  Christine Greene  |Evening|LIN0012|12-11-2024|23353.29|12439.7
WOR4658|James Le|Morning|LIN0009|2023-08-26|36220.76|0
WOR4659|Michael Ramirez|Morning|LIN0005|2023-12-22|8656.07|32628.4
WOR4660|Kenneth West|Morning|LIN0004|2022-10-20|13968.73|
WOR4661|  Jennifer Hall  |Evening|LIN0006|15-06-2022|10979.07|14561.54
WOR4662|Richard Robinson|Morning|LIN0003|2024-06-13|38759.01|35965.35
WOR4663|Alex Nielsen|Morning|LIN0015|04/04/2022|30843.12|48030.44
WOR4664|Heather Moore|Morning|LIN0008|06/07/2022|27588.0|43620.9
WOR4665|Tina Jones|Evening|LIN0019|03-10-2024|45269.11|9560.02
WOR4666|Donna Johnston|Evening|LIN0006|17/09/2023|6413.75|46614.37
WOR4667|Patrick Patterson|Night|LIN0008|02/16/2022|5988.53|
WOR4668|Emily Harper|Morning|LIN9999|07-10-2024|34067.1|24286.88
WOR4669|Alex Lara|Morning|LIN0019|12/05/2024|3166.56|-3477.65
WOR1202|James Wheeler|Morning|LIN0020|03/23/2023|1860.03|7772.22
WOR4671|Oscar Cox|Morning|LIN0009|22-03-2024||41156.88
WOR4672|Amy Tyler|Morning|LIN0002|2023-08-20|0|18486.81
WOR4673|  Christopher Sullivan  |Evening|LIN0009|07/02/2023|11983.04|15784.09
WOR4674|Joseph Brown|Night|LIN0016|15/07/2024|6710.36|48415.2
WOR4675|Joshua Bailey|Morning|LIN0008|24-08-2022|Ten Thousand|2307.01
WOR4676|Tammy Rios|Evening|LIN0016|07/27/2024|10214.67|24983.83
WOR4677|Adam Haynes|Evening|LIN0008|19/08/2022|15283.56|159.67
WOR4678|  William Olson  |Evening|LIN0014|27-11-2022|44570.96|42841.78
WOR4679|Dawn Savage|Night|LIN0015|01/15/2022|9668.78|47752.88
WOR4680|John Kane|Evening|LIN0008|2022-10-01|7456.48|45722.37
WOR4681|Leslie Rasmussen|Night|LIN0006|2024-12-09|39643.67|Five Hundred
WOR4682|Cindy Middleton|Night|LIN0011|08-03-2023|14905.95|9626.06
WOR4683|Matthew Williams|Night|LIN0012|15/05/2024|36458.05|6065.45
WOR4684|Jose Lewis|Night|LIN0012|04-01-2024|0|3379.96
WOR4685|George Rivera|Night|LIN0012|24-02-2022|1743.37|12883.33
WOR4686|Mason Moore|Night|LIN0019|10/03/2024|17535.01|17961.27
WOR4687|Kimberly Perez|Night|LIN0007|2024-11-18|14577.64|28769.27
WOR4688|Brandon Martinez|Night|LIN0004|11-01-2023|3766.24|5960.75
WOR4689|Marilyn Bush|Night|LIN0004|12/10/2022|18028.48|43842.53
WOR0939|Haley Bailey|Morning|LIN0016|16/04/2024|21353.62|38667.86
WOR4691|Connie Garcia|Morning|LIN0017|21/03/2023|38813.89|22390.84
WOR4692|Wesley Barrett|Morning|LIN0004|15/06/2023|41083.99|19152.78
WOR4693|Jennifer Miller|Morning|LIN0008|29/02/2024|45814.83|47498.58
WOR4694|Walter Moore|Morning|LIN0012|02/18/2024|44717.36|14582.92
WOR4695|Brandi Gross|Evening|LIN0008|06/26/2022|0|27040.48
WOR4696|Sally Buck|Evening|LIN0020|2024-03-10|40507.95|14030.07
WOR4697|  John Russo  |Morning|LIN0002|19/02/2024|42843.11|29911.27
WOR4698|Ashley Gray|Night|LIN0009|29-05-2023|15235.28|-3272.49
WOR4699|Susan Jones|Evening|LIN0010|29/06/2022|5192.41|553.98
WOR4700|  Danny Anderson  |evening|LIN0017|07/05/2023|25281.87|34249.7
WOR4701|Cynthia Arnold|Night|LIN9999|11/05/2022||40136.54
WOR4702|Austin Torres|evening|LIN0008|03/24/2022|20521.92|6050.83
WOR4703|  Virginia Chang  |morning|LIN0014|2024-09-07|21863.44|7095.26
WOR4704|Stacy Lynch|Night|LIN0005|03/13/2022|21369.13|12083.11
WOR4705|Theresa Jones|Evening|LIN0015|06/02/2024|43022.29|31526.16
WOR4706|Mark Compton|Evening|LIN0002|03/12/2024|12499.94|33877.12
WOR4707|David Vasquez|Evening|LIN0005|21/09/2024||4504.91
WOR4708|  Melissa Chaney  |Night|LIN0010|03/22/2023|23353.29|27160.42
WOR4709|William Smith|Morning|LIN0007|09-11-2024|47305.48|20732.57
INVALID_35|Michael Mckenzie|Evening|LIN0018|20/10/2023|25455.24|43795.66
WOR4711|Adam Wagner|Evening|LIN0004|2023-10-12|19874.9|
WOR4712|Eric James|Night|LIN0020|26/04/2022|27880.76|45237.42
WOR4713|Tonya Harrison|Evening|LIN0015|2022-09-20|33786.31|10022.46
WOR4714|Grace Foley|Evening|LIN0005|2023-06-13|15643.24|39566.04
WOR4715|Kimberly Moore|night|LIN0019|2022-08-11|35358.68|566.9
WOR4716|Shane Winters|evening|LIN0017|07/06/2022|41184.95|21960.92
WOR4717|Richard Carr|Evening|LIN0004|23-07-2023|8626.84|17050.57
WOR4718|Daniel Hughes|Evening|LIN0005|2024-09-08|9786.79|30595.31
WOR4719|Charles Snyder|Evening|LIN0020|12-09-2024|38947.9|24568.57
WOR4720|Ann Lee|Night|LIN0010|22/06/2023|20885.5|32702.87
WOR4721|Amanda Johnson|morning|LIN0007|26/09/2024||1736.25
WOR4722|Katherine Smith|Evening|LIN0020|30/06/2024|0|10032.82
WOR4723|Michael Moreno|Morning|LIN0001|07/24/2022|19712.79|13011.51
WOR4724|Jacqueline Rosales|Morning|LIN0004|09/29/2024|8230.94|2431.12
WOR4725|Melissa Pace|Night|LIN0005|2023-01-19|13575.43|40259.53
WOR4726|Michael Bridges|Evening|LIN0016|02/02/2023|32689.3|26555.99
WOR4727|  Kimberly Clements  |night|LIN0016|2022-12-06|27590.52|
WOR4728|Ronald Russell|Morning|LIN0019|05/22/2023|7638.65|8400.77
WOR4729|Charles Williams|Morning|LIN0008|03/13/2022|17107.63|33309.86
WOR4730|Bethany Odom|Morning|LIN0019|09/22/2022|17890.6|3917.39
WOR4731|Jennifer Hernandez|Night|LIN0020|29/04/2022|18572.15|28606.1
WOR4732|Michael Madden|Evening|LIN0012|14-07-2022|40546.82|41278.12
WOR4733|Karen Rich|Night|LIN0008|07/11/2024|43317.88|36102.13
WOR4734|Ronnie Willis|Evening|LIN0001|06/08/2024|42797.69|14773.17
WOR4735|Aaron Anderson|Evening|LIN0006|01/04/2024|29069.77|4039.6
WOR4736|Shannon Dixon|Night|LIN0009|28/05/2023|27337.02|25148.95
WOR4737|Jennifer Allen|Morning|LIN0014|2022-08-12|11103.15|Five Hundred
WOR4738|Michael Brooks|Night|LIN0018|12/11/2023|25743.44|0
WOR4739|Rebekah Colon|Evening|LIN0008|08/03/2022|13897.14|38764.11
WOR4740|Roy Boyle|Evening|LIN0014|10/12/2024|11217.76|9539.76
WOR4741|Larry Gray|Night|LIN0010|25-02-2024|49273.85|10142.84
WOR4742|James Jackson|Morning|LIN0013|09/15/2023|48069.51|7215.44
WOR4743|Larry Chambers|Morning|LIN0006|2024-05-09|5953.88|47200.14
WOR3522|Justin Howell|Evening|LIN0006|05/01/2024|2302.92|17139.13
WOR4745|Linda Smith|Evening|LIN0010|10/04/2022|41234.05|26041.27
WOR4746|Tanya Jones|Night|LIN0002|27-09-2024|4174.27|Twenty Five Thousand
WOR4747|Brett Garcia|Morning|LIN0015|02/05/2023|3076.54|1826.9
WOR4748|Christopher Gibson|Evening|LIN0002|21/11/2023|35134.17|4211.09
WOR4224|  Anna Curtis  |Night|LIN0016|08/07/2022|21872.87|9824.19
WOR4750|Shawn Martin|Evening|LIN0015|2022-06-29|18807.18|12952.14
WOR4751|Angie Lopez|Evening|LIN0020|04-03-2024|10466.81|7372.91
WOR4752|Luke Walker|Morning|LIN0008|15/03/2022|22543.21|5610.79
WOR4753|Jill Williamson|Evening|LIN0010|04/14/2022||16781.93
WOR4754|Stacy Brown|Night|LIN0018|06-11-2022|25027.75|37377.06
WOR4755|Caroline Gonzalez|Evening|LIN0016|2024-12-20|3906.0|46968.91
WOR4629|James Turner|morning|LIN0014|07-08-2022|37617.47|Twenty Five Thousand
WOR4757|Travis Bond|Evening|LIN0009|28-12-2023|46192.65|3695.99
WOR2690|Jerry Parrish|Morning|LIN0017|03/11/2022|40517.74|
WOR4759|Devin Gray|Night|LIN0006|2024-10-03|15288.69|Five Hundred
WOR4760|Stanley Sandoval|NIGHT|LIN0003|02/05/2022|9421.03|37188.85
WOR4761|Richard Maddox|Evening|LIN0001|21/12/2023|44677.66|
WOR4762|Nicole Stewart|Morning|LIN0016|23/04/2022|24178.85|18726.81
WOR4763|Amanda Banks|Evening|LIN0005|09/25/2024|8060.85|32339.01
WOR4764|Anthony Ramirez|Morning|LIN0008|2022-09-26|17077.9|24656.6
WOR4765|Patrick Brown|Morning|LIN0002|09/12/2024|44291.49|33359.21
WOR4766|Alexis Jones|Morning|LIN0018|27-06-2024|28734.46|27077.95
WOR4767|Bruce Beltran|Morning|LIN0002|10/09/2022|1456.64|33710.84
WOR4768|Michelle Pacheco|Morning|LIN0013|02-11-2023|22642.0|
WOR4769|Scott Hall|Night|LIN0009|09/15/2024|45468.73|12335.57
WOR4770|Elizabeth Christensen|Evening|LIN0014|09/28/2024|14488.43|13031.57
WOR4771|Leah Lawson|Morning|LIN0003|11-06-2024|2069.14|4682.88
WOR4772|Gary Smith|Evening|LIN0018|10/08/2023|37229.93|29201.2
WOR4773|Debbie Page|Morning|LIN0011|2022-03-02|32369.2|27030.36
WOR4774|Alyssa Scott|Night|LIN0009|21/03/2024|37581.25|1891.11
WOR4775|Emily Mccarthy|Evening|LIN0003|02/15/2022||33635.66
WOR4776|Sherry Valenzuela|Evening|LIN9999|12/25/2024|2061.79|1932.04
WOR4777|Adam Choi|Evening|LIN0018|2022-05-24|Five Hundred|33910.78
WOR4778|Arthur Hinton|Morning|LIN0015|2023-04-23|25870.64|
WOR4779|Mitchell Clark|Evening|LIN0011|04/29/2024|43989.48|10133.04
WOR4780|Melissa Long|Evening|LIN0015|16/12/2023|29800.42|49641.61
WOR4781|Anthony Allison|morning|LIN0019|10/08/2022|0|16673.6
WOR4782|Lawrence Mueller|Evening|LIN0017|09/09/2023|44938.79|17653.09
WOR4783|Michael Hill|Morning|LIN0006|05-05-2024|43499.56|41534.42
WOR4784|Danielle Hartman|Morning|LIN0004|2023-07-16|42718.33|10084.53
WOR4785|Robert Wilson|Morning|LIN0015|2024-11-24|35200.83|25453.01
WOR4786|Justin Wilson|NIGHT|LIN0017|08-09-2023|12389.28|41556.62
WOR4787|Chelsea Valdez|morning|LIN0004|03/22/2022|Twenty Five Thousand|37724.45
WOR4788|Patrick Cervantes|Evening|LIN0012|18/10/2024|32884.04|26472.71
WOR4789|Alicia Davis|Morning|LIN0008|24/11/2023|48336.58|41282.58
WOR4790|Luke Cooper|morning|LIN0004|15/08/2023|27663.76|44484.24
WOR4791|Donna Watson|Evening|LIN0009|06/10/2023|45003.81|15566.09
INVALID_28|Lee Navarro|Morning|LIN0007|12/08/2022|34468.3|38677.92
WOR4793|Jennifer Taylor|Evening|LIN0013|2023-04-23|37461.09|42582.58
WOR4794|Donna Morris|Evening|LIN0007|21/08/2023|30957.35|12140.84
WOR4795|Jennifer Obrien|NIGHT|LIN0020|06/07/2022|20788.72|38409.29
INVALID_28|Jonathan Villanueva|Morning|LIN0006|03/23/2023|35438.38|49046.3
WOR4797|Patrick Moore|Night|LIN0009|2024-06-22|25714.41|47798.22
WOR4798|Johnny Williams|Morning|LIN0006|24-02-2022|16042.63|20815.99
WOR4799|Dan Davis|Night|LIN0011|02/07/2022|2226.26|17659.44
WOR4800|James Mitchell|Morning|LIN0007|2023-09-09|21970.56|31448.82
WOR4801|Katie Brewer|Evening|LIN0017|29-08-2023|46707.31|7913.27
WOR4802|Manuel Reilly|Evening|LIN0010|01-08-2023|19228.43|12690.26
WOR4803|Roy Logan|Evening|LIN0012|06/25/2022|3826.77|46763.89
WOR4804|Sharon Miller|Night|LIN0016|05/26/2022|7855.53|Five Hundred
WOR4805|Andrew Turner|Night|LIN0017|2022-11-26|38048.69|47363.34
WOR4806|Keith Duncan|Evening|LIN0001|2023-09-03|Twenty Five Thousand|41203.72
WOR4807|Keith Simmons|Night|LIN0016|27-03-2022|21826.1|29487.87
WOR4808|Shawn Moore|night|LIN0014|16-11-2022|27095.95|36355.31
WOR4809|Melissa Schroeder|Evening|LIN0015|04/15/2024|Five Hundred|4932.08
WOR4810|Jennifer Anderson|Evening|LIN0008|2024-12-07|49782.65|33133.73
WOR4811|Anthony Anderson|Night|LIN0001|18/10/2022|42395.5|27588.97
WOR4812|Kayla Williams|Evening|LIN0003|01/07/2024|9874.7|33820.58
WOR4813|Patricia Weeks|Night|LIN0011|12/27/2024|18487.98|
WOR4814|Richard Whitaker|Evening|LIN0002|10-06-2024|27839.4|43982.57
WOR4815|  Ryan Crosby  |Evening|LIN0005|2023-04-16|13635.45|11044.57
WOR4816|James Allen|Morning|LIN0002|11/05/2022|8697.62|27314.78
WOR4817|  Andrew Shannon  |Evening|LIN0008|18/04/2023|6606.79|18121.81
WOR4818|Jonathan Garcia|Morning|LIN0004|10/05/2023|28648.78|45218.86
WOR4819|Christine Holland|Evening|LIN0009|14/02/2023|3620.01|10239.23
WOR4820|Eileen Miller|Evening|LIN0018|12/20/2023|25168.17|32465.66
WOR4821|Melissa Richards|Night|LIN0011|03/15/2024|4485.54|43608.36
WOR4822|Ariana Nelson|Evening|LIN0007|2024-01-04|31014.12|
WOR4823|Joshua Wilson|Evening|LIN0007|2024-08-25|25334.79|0
WOR4824|  Jerry Small  |Morning|LIN0009|12-08-2022|10271.93|32697.6
WOR4825|Cassandra Cisneros|Morning|LIN0007|01/03/2024|8595.04|38739.77
WOR4643|Andrea Morales|Evening|LIN0017|2024-06-12|38521.11|46477.47
WOR4827|Madeline Mora|Night|LIN0020|2022-09-06|7252.67|23771.33
WOR4828|Derek Riley|Evening|LIN0005|23-12-2022|17181.56|36489.04
WOR4829|  Juan Lyons  |Night|LIN0002|09-12-2024|40750.35|42839.72
WOR4830|Logan Thompson|Morning|LIN0018|05/06/2023|21524.94|49476.83
WOR4831|Alyssa Cruz|Night|LIN0010|2024-02-03|33765.59|-508.95
WOR4832|John Moses|Evening|LIN9999|07/02/2023|46408.94|3543.12
WOR4833|Richard Williams|Morning|LIN0003|29-10-2023|28965.34|48671.57
WOR4834|John Stanley|Night|LIN0002|04/29/2023|17293.11|34549.28
WOR4835|Christopher Owens|Evening|LIN0005|15/03/2022|0|12115.77
WOR4836|Lori Salinas|Morning|LIN0003|2024-11-07|15201.43|14220.39
WOR4837|Dawn Wiley|Evening|LIN0004|06/25/2022|45074.57|
WOR4838|Rose Patel|Night|LIN0007|09-01-2024|10004.4|9690.62
WOR4839|  Kyle Vasquez  |Night|LIN0019|02/07/2022|14103.83|16036.79
WOR0690|Margaret Martinez|Night|LIN0006|2022-09-11|3844.15|45791.11
WOR4841|Chad Martinez|Morning|LIN0020|12/07/2023|32761.72|45816.61
WOR4842|  Thomas Barnes  |Evening|LIN0010|2022-09-27|24995.56|11040.78
WOR4843|Jeffrey Meyer|Morning|LIN0005|25-10-2022|12265.71|3206.37
WOR4844|  Christopher Espinoza  |Night|LIN0003|2022-08-29|10235.38|29669.74
WOR4845|George Drake|Morning|LIN0013|06/28/2023|25611.23|41674.42
WOR4846|Teresa Wilson|NIGHT|LIN0006|2022-12-28|47738.69|28710.05
WOR4847|Jonathan Dunn|Evening|LIN0008|11/03/2022|23101.63|29030.34
WOR4848|James Payne|Evening|LIN0018|2022-09-17|-4194.92|
WOR4849|Mallory Thompson|Morning|LIN0009|23/09/2024|Ten Thousand|Five Hundred
WOR4850|Caleb Wood|Morning|LIN0002|08-04-2024|40632.02|25998.79
WOR4851|Nicole Campbell|Night|LIN0007|19/09/2022|49652.99|25845.98
WOR4852|  Roberta Turner  |Evening|LIN0014|16-03-2024|16236.06|17024.86
WOR4853|Michael Cabrera|Morning|LIN0003|2022-05-17|28623.34|43204.47
WOR4854|Crystal Hale|Evening|LIN0003|18-08-2024|12998.22|5944.69
WOR4855|Troy Oliver|Morning|LIN0011|2022-01-15|41782.17|12239.15
WOR4856|Amanda Dixon|Evening|LIN0007|2023-08-26|1108.67|22527.67
WOR4857|Dorothy Compton|Evening|LIN0019|07/04/2024|9455.06|49753.07
WOR4858|Martin Delacruz|Evening|LIN0018|09/22/2024|21296.72|31867.64
WOR4859|Joel Crawford|Morning|LIN0018|04/28/2024|35940.69|12971.0
WOR4860|Heidi Roberts|Evening|LIN0016|17/11/2024|23103.52|34086.99
WOR4861|Victoria Holder|Night|LIN0005|03/02/2023|12305.44|31049.65
WOR0614|Ashley Harris|Morning|LIN0012|26-12-2022|41802.99|11045.23
WOR4863|  Stacey Ellis  |Night|LIN0005|24/12/2024|47234.92|33477.34
WOR4864|  Bryan Howe  |Evening|LIN0019|06/16/2022|33850.67|3854.84
WOR3809|Heather Brown|Night|LIN0004|26/09/2024|30403.83|5216.4
WOR4866|Valerie Perkins|Evening|LIN0014|10-11-2024|17418.05|1351.15
WOR4867|Barbara Whitaker|Evening|LIN0019|2022-11-17|23145.06|Five Hundred
WOR4868|Scott Stein|Morning|LIN0013|08-04-2023|16333.77|38918.22
WOR4869|  Kelly Paul  |Evening|LIN0013|2024-07-07|7586.14|9589.14
WOR4870|Tammy Hill|Evening|LIN0012|02/01/2022|32712.69|
WOR4871|Bryan Wood|Morning|LIN0017|2023-03-03|6445.98|37649.34
WOR4872|Spencer Hernandez|Evening|LIN0003|2024-01-05|36000.69|0
WOR4873|Rebecca Cunningham|Night|LIN0010|07/17/2022|18535.75|Twenty Five Thousand
WOR4874|Andrea Villanueva|EVENING|LIN0009|16/06/2022|23552.51|18640.08
WOR4875|Daniel Hoffman|Night|LIN0006|21/12/2022|1304.94|18869.46
WOR4876|  Julie Berry  |Evening|LIN0019|24/09/2022|42659.23|330.28
WOR4877|John Oconnor|Evening|LIN0017|01/29/2024|20423.07|49921.05
WOR4878|Cynthia Adams|Night|LIN0001|15/02/2022|19239.2|39740.15
WOR4879|  Christopher Wood  |Night|LIN0006|31/10/2022||31621.56
WOR0377|Sarah Sullivan|Night|LIN0018|25-09-2022|1090.27|25906.68
WOR4881|Philip Cook|Evening|LIN0006|16/12/2022|38552.31|49628.86
WOR4882|Roger Rodriguez|Evening|LIN0007|2024-07-12|35978.61|20595.63
WOR4883|Samantha Richardson|Morning|LIN0007|14/09/2024|39048.54|24576.28
WOR4884|Steven Smith|Night|LIN0001|2022-10-29|47078.39|0
WOR4885|Morgan Williams|Evening|LIN0018|2023-11-24|36844.8|6151.65
WOR4886|Andrew Summers|Evening|LIN0014|2022-12-08||11272.78
WOR4887|  Jared Collier  |Morning|LIN0016|2024-06-24|33544.09|24190.37
WOR4888|David Benton|Morning|LIN0010|06/05/2022|45153.72|39091.22
WOR4889|Cheryl Cole|Morning|LIN0005|2022-08-02|15992.39|11480.27
WOR4890|Joshua Cannon|Evening|LIN0013|28/04/2022|42121.69|25861.31
WOR4891|Janet Flores|Evening|LIN0008|31-05-2023|22990.07|6597.44
WOR4892|Frank Villarreal|Evening|LIN0002|08/14/2024|37413.45|3953.08
WOR4893|Alyssa Flores|Night|LIN0001|01/25/2024|5791.37|2915.13
WOR4894|Thomas Campbell|Night|LIN0002|03/02/2024|45939.5|
WOR4895|Cheyenne Nelson|Morning|LIN0007|06/16/2024|42658.19|16983.81
WOR4896|  Julie Nguyen  |Morning|LIN0019|27-03-2022|5886.91|49024.67
WOR4897|Brian Lawrence|Morning|LIN0013|23/06/2023|5777.57|20366.68
WOR4898|Brooke Morris|Morning|LIN0013|01-08-2023|21557.23|49428.74
WOR3151|Victor Perkins|Night|LIN0009|10/03/2022|39936.82|47349.67
WOR4900|Jill Parker|Night|LIN0006|2023-02-10|7512.4|22847.59
WOR4901|Cynthia Mathis|Night|LIN0006|05/06/2024|42575.9|5211.24
WOR4902|Nicholas Mathews|Evening|LIN0019|2023-05-11|19746.51|
WOR4903|Daniel Sanders|Evening|LIN0002|29-05-2023|11745.57|46396.52
WOR4904|Christopher Williams|MORNING|LIN0009|25/03/2022|16032.92|Twenty Five Thousand
WOR1267|Travis Johnson|Morning|LIN0009|2023-06-09|23629.97|2775.64
WOR4906|Amanda Taylor|Morning|LIN0010|22/08/2023|38876.54|19049.19
WOR4907|Selena Davis|Night|LIN0007|23/12/2022|11908.92|35528.51
WOR4908|Sherri Miller|Morning|LIN0006|20/04/2022|10843.39|30760.11
WOR4909|Adrian Tate|Evening|LIN0010|31/07/2023||23793.73
WOR4910|Brianna Carlson|Night|LIN0016|01/09/2023|15507.2|4114.56
WOR4911|  Mariah Thomas  |Morning|LIN0006|2024-04-29|6592.33|49856.44
WOR4912|  Kristine Leonard  |Night|LIN0007|2023-04-10|16808.98|49910.93
WOR4913|  Lisa Bradley  |Evening|LIN0002|06/06/2024|25769.56|11381.24
WOR0487|Andrew Coleman|Morning|LIN0018|08/06/2023|30638.31|Twenty Five Thousand
WOR4915|Suzanne Richardson|Morning|LIN9999|08-07-2022|40358.86|15019.07
WOR4916|Melissa Rodriguez|Evening|LIN0006|07-05-2023||9337.86
WOR4917|  Teresa Anderson  |Evening|LIN0006|2024-02-09|28948.35|6919.96
WOR4918|  Suzanne Perez  |Evening|LIN0001|30-09-2024|30412.62|32723.72
WOR4919|Angela Pearson|Evening|LIN0012|06/25/2023|49454.34|18395.29
WOR4920|Tiffany Johnson|Evening|LIN0010|2024-05-10|18725.47|42065.05
WOR4921|Tara Sampson|Night|LIN0004|06-02-2022|16652.4|
WOR4922|Monica Green|Evening|LIN0010|24/10/2022|29274.28|46633.05
WOR4923|Joel Ramos|Night|LIN0015|2024-09-19|32663.98|48587.92
WOR4924|Joshua Zavala|Morning|LIN0009|05/02/2023|29344.47|23277.45
WOR3678|Thomas Porter|Morning|LIN0005|13-11-2023|45493.46|9489.59
WOR4926|Renee Love|Morning|LIN0017|12/02/2023|43151.51|39807.65
WOR4927|Jason Davenport|Morning|LIN0010|05/13/2022|33956.86|32222.63
WOR4928|  Heidi Mcmillan  |Night|LIN0007|15-03-2024|18707.33|36109.1
WOR4929|Michael Miranda|Morning|LIN0006|2023-07-09|3593.16|7478.98
WOR4930|Michelle Miller|Night|LIN0003|20/07/2022|41598.86|49935.56
WOR4931|Rebecca Howard|Morning|LIN0004|11/14/2023|0|20460.51
WOR4932|Daniel Bowen|Evening|LIN0012|23-05-2022|42617.94|44721.86
