DoctorID,Name,Specialization,HospitalID
DOC4577,Suggest,Oncology,HOS0011
DOC4578,Pass,Orthopedics,HOS0004
DOC4579,Deep,General Medicine,HOS0005
DOC4580,Begin,Pediatrics,HOS0009
DOC4581,Seven,Oncology,HOS9999
DOC4582,School,General Medicine,HOS0014
DOC4583,Number,Cardiology,HOS0001
DOC4584,Cost,Oncology,HOS0015
DOC4585,Month,General Medicine,HOS0016
DOC4586,Small,Orthopedics,HOS0012
DOC4587,Perform,Neurology,HOS0008
DOC4588,Senior,Oncology,HOS0007
DOC4589,Enter,Pediatrics,HOS0015
DOC4590,Relate,Pediatrics,HOS0016
DOC4591,Cold,Orthopedics,HOS0002
DOC4592,Age,Cardiology,HOS0015
DOC4593,Human,General Medicine,HOS0006
DOC4594,Behind,Oncology,HOS0012
DOC4595,President,Orthopedics,HOS0001
DOC4596,Relationship,General Medicine,HOS0013
DOC4409,Fish,Pediatrics,HOS9999
DOC3471,Order,Oncology,HOS0005
DOC4599,Month,General Medicine,HOS0005
DOC4600,Middle,Cardiology,HOS0018
DOC4601,Teacher,Cardiology,HOS0001
DOC4602,Food,Neurology,HOS0006
DOC4603,Impact,Pediatrics,HOS0015
DOC4604,Inside,pediatrics,HOS0018
DOC4605,Become,Pediatrics,HOS0015
DOC4606,Property,General medicine,HOS0018
DOC4607,History,Cardiology,HOS0009
DOC4608,Goal,Pediatrics,HOS0001
DOC4609,Value,Oncology,HOS0017
DOC4610,International,Orthopedics,HOS0018
DOC4611,Fire,neurology,HOS0002
DOC4612,Trouble,Orthopedics,HOS0003
DOC4613,Goal,Neurology,HOS9999
DOC4614,Notice,Orthopedics,HOS0013
DOC4615,Bad,Neurology,HOS0010
DOC4616,And,Pediatrics,HOS0003
DOC4617,Far,Neurology,HOS0019
DOC4618,Child,Neurology,HOS0005
DOC4619,Live,Oncology,HOS0009
DOC4620,Mouth,Neurology,HOS0005
DOC4621,Later,neurology,HOS0007
DOC4622,Respond,Neurology,HOS0004
DOC4623,Any,Neurology,HOS0020
DOC4624,Result,CARDIOLOGY,HOS0016
DOC4625,Development,Cardiology,HOS0009
DOC4626,Line,Neurology,HOS0001
DOC4627,Read,Pediatrics,HOS0018
DOC4628,Consider,Oncology,HOS0013
DOC4629,Word,Cardiology,HOS0006
DOC4630,Indeed,Orthopedics,HOS0014
DOC4631,Grow,Neurology,HOS0010
INVALID_75,Task,Neurology,HOS0009
DOC4633,Like,Orthopedics,HOS0012
DOC4634,Focus,Pediatrics,HOS0002
DOC4635,Article,Orthopedics,HOS0019
DOC4636,Study,Neurology,HOS0013
DOC4637,Good,Neurology,HOS9999
DOC4638,Continue,Orthopedics,HOS0004
DOC4639,Will,Pediatrics,HOS0012
DOC4640,Owner,Orthopedics,HOS0009
DOC4641,Evening,Oncology,HOS0019
DOC4642,Performance,Orthopedics,HOS0005
DOC4643,Can,cardiology,HOS0001
DOC4644,Ball,cardiology,HOS0001
DOC4645,Each,Orthopedics,HOS9999
DOC4646,Skill,Oncology,HOS0019
DOC4647,According,Oncology,HOS0003
DOC4648,Life,Pediatrics,HOS0004
DOC4649,West,Cardiology,HOS0009
DOC4650,Environmental,Pediatrics,HOS0003
DOC4651,Deal,Pediatrics,HOS0019
DOC4652,Director,General Medicine,HOS9999
DOC4653,Protect,Pediatrics,HOS0011
DOC4654,Direction,Oncology,HOS0006
DOC4655,Surface,General medicine,HOS0010
DOC4656,Discover,Cardiology,HOS9999
DOC4657,Daughter,Orthopedics,HOS0014
DOC4658,Product,General Medicine,HOS0019
DOC4659,Its,Cardiology,HOS0020
DOC4660,Although,orthopedics,HOS0003
DOC4661,Evening,Pediatrics,HOS0003
DOC4662,Ok,General Medicine,HOS0005
DOC4663,Life,Pediatrics,HOS0003
DOC4664,Fly,Orthopedics,HOS0016
DOC4665,Food,Neurology,HOS0008
DOC4666,Employee,Cardiology,HOS0017
DOC4019,Common,General Medicine,HOS0006
DOC4668,Question,General Medicine,HOS0019
DOC1369,Area,Neurology,HOS0008
DOC4670,Company,Pediatrics,HOS0005
DOC4671,Tree,Neurology,HOS0008
DOC4672,Factor,GENERAL MEDICINE,HOS0019
DOC4673,Huge,Cardiology,HOS0006
DOC4674,Show,Orthopedics,HOS0003
DOC4675,Simply,Pediatrics,HOS0015
DOC4676,Option,Orthopedics,HOS0002
DOC4677,Many,Cardiology,HOS0007
DOC4678,Figure,Cardiology,HOS0012
DOC4679,Grow,Orthopedics,HOS0003
DOC4680,Ground,Neurology,HOS0020
DOC4681,Far,Oncology,HOS0004
DOC4682,Detail,Oncology,HOS0001
DOC4683,Tax,General Medicine,HOS0002
DOC4684,Although,Neurology,HOS0006
DOC4685,Claim,Neurology,HOS0013
DOC4686,Generation,Orthopedics,HOS0011
DOC4687,Pass,Orthopedics,HOS0005
DOC4688,Between,Orthopedics,HOS0020
DOC4689,Laugh,Orthopedics,HOS0020
DOC4690,Computer,Cardiology,HOS0011
DOC4691,Skill,Neurology,HOS0013
DOC4692,Hotel,Oncology,HOS0016
DOC4693,Very,Orthopedics,HOS0014
DOC4694,Strong,Neurology,HOS0014
DOC4695,After,Oncology,HOS0008
DOC4696,Sea,General Medicine,HOS0005
DOC4697,Letter,Neurology,HOS0009
DOC4698,Condition,Neurology,HOS0001
DOC4699,Rule,Oncology,HOS0002
DOC2577,Admit,Orthopedics,HOS0017
DOC4701,Yourself,General Medicine,HOS0001
DOC4702,Region,Cardiology,HOS0003
DOC4703,If,Neurology,HOS0007
DOC4704,Want,Orthopedics,HOS0002
DOC4705,Some,General Medicine,HOS0009
DOC4706,Party,Orthopedics,HOS0019
DOC4707,Building,Cardiology,HOS0010
DOC4708,Truth,General Medicine,HOS0013
DOC4709,Hair,Neurology,HOS0010
DOC4710,Radio,Pediatrics,HOS0020
DOC3693,Computer,Cardiology,HOS0013
DOC4712,Hair,Cardiology,HOS0020
DOC4713,Price,Cardiology,HOS0001
DOC4714,Tree,General medicine,HOS0016
DOC4715,Population,Pediatrics,HOS0014
DOC4716,Mrs,General Medicine,HOS0003
DOC4717,Stage,Neurology,HOS0013
INVALID_77,Away,Oncology,HOS0019
DOC4719,Over,Orthopedics,HOS0018
DOC4720,Finally,orthopedics,HOS0005
DOC4721,Property,Neurology,HOS0005
DOC4722,Gas,Oncology,HOS0012
DOC4723,Campaign,General Medicine,HOS0006
DOC4724,Simple,Pediatrics,HOS0017
DOC4725,Not,oncology,HOS0009
DOC4726,Prepare,Oncology,HOS9999
DOC4727,Base,Pediatrics,HOS0019
DOC1267,Put,Orthopedics,HOS0013
DOC4729,Investment,Orthopedics,HOS0002
DOC4730,Offer,Cardiology,HOS0020
DOC4731,Month,General Medicine,HOS0014
DOC4732,Body,Neurology,HOS0018
DOC4733,Million,General Medicine,HOS0020
DOC4734,Consumer,Orthopedics,HOS0003
DOC4735,Challenge,Cardiology,HOS0019
DOC4736,Tough,general medicine,HOS0002
DOC4737,Now,Oncology,HOS0017
DOC4738,His,Neurology,HOS0018
DOC4739,Behind,Oncology,HOS0011
DOC4740,Cold,Neurology,HOS0002
DOC4741,Hit,Orthopedics,HOS0019
DOC4742,Name,Orthopedics,HOS0004
INVALID_59,Door,General Medicine,HOS0005
DOC4744,Sense,Orthopedics,HOS0016
DOC4745,Attack,Pediatrics,HOS0006
DOC4746,Onto,orthopedics,HOS0001
DOC4747,Somebody,General Medicine,HOS0001
DOC4748,Continue,oncology,HOS0008
DOC4749,Item,Oncology,HOS0018
DOC4750,Lay,Oncology,HOS0004
DOC4751,Focus,Oncology,HOS0015
DOC4752,Report,Neurology,HOS0019
DOC4640,Letter,Pediatrics,HOS0019
DOC4754,Thing,General Medicine,HOS0008
DOC4755,Hear,Orthopedics,HOS9999
DOC4756,Worry,Oncology,HOS0004
DOC4757,Big,Orthopedics,HOS0013
DOC4758,Father,General Medicine,HOS0003
DOC4759,Sing,Pediatrics,HOS0011
DOC4760,Great,Cardiology,HOS0008
DOC4761,Dream,Oncology,HOS0008
DOC4762,Cover,General Medicine,HOS0007
DOC4763,Foreign,neurology,HOS0016
DOC4764,Support,Oncology,HOS0015
DOC4765,Camera,ORTHOPEDICS,HOS0014
DOC4766,Reason,ORTHOPEDICS,HOS0020
DOC4767,Thought,Cardiology,HOS0015
DOC0682,Eye,Orthopedics,HOS0020
DOC4769,Around,cardiology,HOS0002
DOC4770,Financial,Neurology,HOS0017
DOC4771,However,Neurology,HOS0001
DOC4772,Past,General Medicine,HOS0018
DOC4773,They,Cardiology,HOS0016
DOC4774,Smile,Neurology,HOS0014
DOC4775,Television,Oncology,HOS0002
DOC4776,Write,Cardiology,HOS0004
DOC4777,Current,Pediatrics,HOS0005
DOC4778,Not,Neurology,HOS0002
DOC4779,Weight,CARDIOLOGY,HOS9999
DOC4780,Task,neurology,HOS0020
DOC4781,Cut,Orthopedics,HOS0006
DOC4782,Throughout,Oncology,HOS0015
DOC4783,Off,Neurology,HOS0011
DOC4784,Girl,Orthopedics,HOS9999
DOC4785,History,Orthopedics,HOS0013
DOC4786,By,Neurology,HOS0018
DOC4787,Those,Pediatrics,HOS0017
DOC4788,Parent,Pediatrics,HOS0009
DOC4789,Nation,Orthopedics,HOS0003
DOC0088,Shake,Oncology,HOS0002
DOC4791,Hard,General Medicine,HOS0008
DOC4792,Different,Cardiology,HOS0016
DOC4793,Out,Orthopedics,HOS0011
DOC4794,Remember,Neurology,HOS0011
DOC4795,Need,General Medicine,HOS0012
DOC4796,Religious,Oncology,HOS0009
DOC4797,Popular,General Medicine,HOS0010
DOC4798,Difficult,Pediatrics,HOS0002
DOC4799,Feeling,Cardiology,HOS0002
DOC4800,Check,neurology,HOS0010
DOC4801,Indicate,NEUROLOGY,HOS0012
DOC4802,History,Oncology,HOS0011
DOC4803,Cup,Oncology,HOS0011
DOC4804,Crime,Neurology,HOS0016
DOC4805,Environmental,Neurology,HOS0002
DOC4806,Agree,Oncology,HOS0016
DOC4807,Energy,Oncology,HOS0017
DOC4808,Why,Orthopedics,HOS0014
DOC4809,This,Cardiology,HOS0011
DOC4810,Government,Orthopedics,HOS9999
DOC4811,Radio,General Medicine,HOS0010
DOC4812,Plant,Cardiology,HOS0009
DOC4813,Choice,Pediatrics,HOS0007
DOC4814,Born,General Medicine,HOS0005
DOC4815,Citizen,Orthopedics,HOS0014
DOC4816,Field,Oncology,HOS0020
DOC4817,Agree,Oncology,HOS0006
DOC4818,Example,Pediatrics,HOS0001
DOC4819,Small,Orthopedics,HOS0005
DOC4820,None,Pediatrics,HOS0002
DOC4821,Return,Cardiology,HOS0007
DOC4822,Do,Neurology,HOS0013
DOC4823,Guess,Oncology,HOS0005
DOC4824,Heart,PEDIATRICS,HOS0019
DOC4825,Commercial,Pediatrics,HOS0005
DOC4826,Nor,Pediatrics,HOS0005
DOC4827,Hair,Oncology,HOS0016
INVALID_80,Top,Orthopedics,HOS0001
DOC4829,Single,GENERAL MEDICINE,HOS0016
DOC2881,Bring,Oncology,HOS0007
DOC4831,Pay,Pediatrics,HOS9999
DOC4832,He,Orthopedics,HOS0001
DOC4833,Around,cardiology,HOS0002
DOC3000,He,Orthopedics,HOS0004
DOC2192,Effort,Pediatrics,HOS0013
DOC4836,Property,pediatrics,HOS0016
DOC4837,Occur,Cardiology,HOS0011
DOC4838,Southern,Orthopedics,HOS0004
DOC4839,Quality,General Medicine,HOS0011
DOC4840,Research,Oncology,HOS0010
DOC4841,Just,Orthopedics,HOS0009
DOC4842,Piece,pediatrics,HOS0016
DOC4843,Religious,General Medicine,HOS0012
DOC4844,Always,Oncology,HOS0013
DOC2028,Billion,General Medicine,HOS0010
DOC4846,Difference,Pediatrics,HOS0015
DOC4847,View,Cardiology,HOS0002
DOC4848,Probably,Orthopedics,HOS0018
DOC4849,Other,NEUROLOGY,HOS0007
DOC4850,Likely,Neurology,HOS0016
DOC4851,Make,Pediatrics,HOS0003
DOC4852,Why,Pediatrics,HOS0005
DOC4853,Raise,Oncology,HOS0015
DOC2361,Finally,Pediatrics,HOS0016
DOC4855,Moment,Cardiology,HOS0006
DOC4856,Better,Pediatrics,HOS0018
INVALID_9,Require,Neurology,HOS0015
DOC4858,Able,Pediatrics,HOS0013
DOC4859,Sell,Oncology,HOS0012
DOC4860,Protect,Orthopedics,HOS0012
DOC4861,Cup,Oncology,HOS0005
DOC4862,Begin,GENERAL MEDICINE,HOS0007
DOC4863,Travel,General Medicine,HOS0010
DOC4864,Argue,Neurology,HOS0017
DOC4865,Light,Neurology,HOS0015
DOC4866,Impact,Orthopedics,HOS0017
DOC4867,Information,Orthopedics,HOS0014
DOC4868,Fund,General Medicine,HOS0003
DOC4869,Night,Neurology,HOS0012
DOC4870,Care,ONCOLOGY,HOS0011
DOC4871,Forward,General Medicine,HOS0016
DOC4872,Cell,General Medicine,HOS9999
DOC4873,Sign,Cardiology,HOS0014
DOC4874,American,Oncology,HOS0004
DOC4875,Amount,General medicine,HOS0003
DOC4876,Level,General Medicine,HOS9999
DOC4877,Center,General Medicine,HOS0017
DOC4878,Phone,General Medicine,HOS9999
DOC4879,Early,NEUROLOGY,HOS0014
DOC4880,Arrive,Cardiology,HOS0016
DOC4881,Weight,Neurology,HOS0014
DOC4882,West,General Medicine,HOS0012
DOC4883,Picture,Orthopedics,HOS0009
DOC1856,Finally,General Medicine,HOS0007
DOC4885,Look,Orthopedics,HOS0007
DOC4886,Whole,Neurology,HOS0001
DOC4887,Listen,ONCOLOGY,HOS0011
DOC4888,Several,Neurology,HOS0009
DOC4889,Clear,Oncology,HOS0003
DOC4890,Discussion,Oncology,HOS0012
DOC4891,First,General Medicine,HOS0019
DOC4892,Probably,Neurology,HOS0002
DOC4893,Build,Cardiology,HOS0006
DOC4894,Nearly,Pediatrics,HOS0004
DOC4895,Management,Pediatrics,HOS0001
DOC4896,Forward,Oncology,HOS0014
DOC4897,Size,Neurology,HOS0020
DOC4898,Director,Neurology,HOS0013
DOC4899,Assume,Orthopedics,HOS0012
DOC4900,Enjoy,Pediatrics,HOS0011
DOC4901,Him,Orthopedics,HOS0002
DOC4902,Movement,General Medicine,HOS0007
DOC4903,Lose,Oncology,HOS0007
DOC4904,As,Cardiology,HOS0004
DOC4905,Body,Orthopedics,HOS0004
DOC4906,Box,General Medicine,HOS0012
DOC4907,Country,Oncology,HOS0019
DOC4908,Threat,Oncology,HOS0005
DOC4909,Fill,Orthopedics,HOS0018
DOC4910,Father,Pediatrics,HOS0018
DOC4911,Voice,Oncology,HOS0007
DOC4912,Reason,Neurology,HOS0018
DOC4913,Easy,Oncology,HOS0020
DOC4914,Inside,Orthopedics,HOS0003
DOC4915,Surface,Pediatrics,HOS0013
DOC4916,Fact,Cardiology,HOS0004
DOC4917,Occur,Cardiology,HOS0009
DOC4918,Interest,General Medicine,HOS0002
INVALID_55,Development,Cardiology,HOS0010
DOC4920,Partner,General Medicine,HOS0003
DOC4921,Forget,Orthopedics,HOS0014
DOC4922,Meet,Neurology,HOS0017
DOC4923,Thank,Neurology,HOS0013
DOC4924,Down,Oncology,HOS0015
DOC4925,Majority,Oncology,HOS0017
DOC4926,Available,Neurology,HOS0005
DOC4927,Free,Pediatrics,HOS0010
DOC4928,Only,Cardiology,HOS0018
DOC4929,Bar,Orthopedics,HOS0005
DOC3530,Success,Orthopedics,HOS0004
DOC4931,Pick,PEDIATRICS,HOS9999
DOC4932,Deal,Orthopedics,HOS0003
DOC4933,Wonder,oncology,HOS0011
DOC4934,Consider,Cardiology,HOS0009
DOC4935,Rich,Cardiology,HOS0009
DOC4936,Close,Cardiology,HOS0005
DOC4937,Deal,Cardiology,HOS0017
DOC4938,Activity,Cardiology,HOS0004
DOC4939,Home,General Medicine,HOS0010
DOC4940,Increase,Pediatrics,HOS0014
DOC4941,Floor,Oncology,HOS0004
DOC4942,Control,General Medicine,HOS0013
DOC4943,Until,Orthopedics,HOS0019
DOC4944,Sport,Oncology,HOS0001
DOC4945,Represent,Pediatrics,HOS0016
DOC4946,Push,NEUROLOGY,HOS0003
DOC4947,View,Neurology,HOS0011
DOC4948,Staff,Pediatrics,HOS0017
INVALID_15,Main,Pediatrics,HOS9999
DOC4414,Capital,General Medicine,HOS0005
INVALID_48,Star,Neurology,HOS0007
DOC4952,Talk,Neurology,HOS0018
DOC4953,Style,General Medicine,HOS0019
DOC4954,Become,Pediatrics,HOS0010
DOC4955,Cut,Oncology,HOS0009
DOC4956,Remember,Oncology,HOS0004
DOC4957,Interview,NEUROLOGY,HOS0009
DOC4958,Voice,neurology,HOS0015
DOC4959,General,General Medicine,HOS0017
DOC4960,Safe,General Medicine,HOS0003
DOC4961,Body,Orthopedics,HOS0013
DOC4962,Tough,General Medicine,HOS0009
DOC3896,Say,Oncology,HOS0002
DOC4964,Concern,Oncology,HOS0002
DOC4965,Eye,Neurology,HOS0016
DOC4966,Process,Neurology,HOS0009
DOC4967,East,Oncology,HOS0008
DOC4968,Role,General Medicine,HOS0003
DOC4969,Democratic,Cardiology,HOS0005
DOC4970,Kid,Oncology,HOS0006
DOC4971,Somebody,Cardiology,HOS0017
DOC4972,Test,Pediatrics,HOS0011
DOC4973,Scene,Neurology,HOS0003
DOC4974,Play,Pediatrics,HOS0001
DOC3829,Interview,Neurology,HOS0010
DOC4976,Security,Orthopedics,HOS0002
DOC4977,Fly,Pediatrics,HOS0018
DOC4978,Imagine,Neurology,HOS0020
DOC4979,Dark,Pediatrics,HOS0010
DOC4980,Man,Oncology,HOS0019
DOC4981,Build,General Medicine,HOS0016
DOC4982,Third,Orthopedics,HOS0005
DOC4983,Positive,ORTHOPEDICS,HOS0002
DOC4984,Reason,Oncology,HOS0011
DOC4985,Happen,Orthopedics,HOS0014
DOC4986,Modern,Neurology,HOS0006
DOC4987,Which,Cardiology,HOS0010
DOC4988,Walk,Orthopedics,HOS0008
DOC4989,Easy,Neurology,HOS0008
DOC4990,Shake,Pediatrics,HOS0012
DOC4991,Skin,Oncology,HOS0012
DOC4992,Price,Orthopedics,HOS0009
DOC4993,Sell,Oncology,HOS0013
DOC4994,His,cardiology,HOS0008
DOC4995,Subject,Pediatrics,HOS0012
DOC4996,Question,Oncology,HOS0017
DOC4997,Accept,Orthopedics,HOS0002
DOC4998,Local,Oncology,HOS0017
DOC4999,Bad,Cardiology,HOS0007
DOC5000,Tv,Oncology,HOS0015
DOC0605,Generation,cardiology,HOS0011
DOC1957,Baby,Neurology,HOS0013
DOC1777,Agency,General Medicine,HOS0019
DOC1860,Argue,Cardiology,HOS0018
DOC1060,Really,Oncology,HOS9999
DOC4153,Direction,General Medicine,HOS0016
DOC4033,After,General Medicine,HOS0006
INVALID_63,Mission,Orthopedics,HOS0005
DOC4844,Always,Oncology,HOS0013
DOC3671,All,Neurology,HOS0001
DOC1573,Nothing,general medicine,HOS0011
DOC0608,Own,Neurology,HOS0019
DOC4398,Blue,General Medicine,HOS0014
DOC3653,Hair,General Medicine,HOS0015
DOC1219,Page,Oncology,HOS0018
DOC4235,True,Pediatrics,HOS0004
DOC4270,Age,General Medicine,HOS0001
DOC3550,Local,cardiology,HOS0011
DOC4561,Agreement,Orthopedics,HOS0011
DOC4762,Cover,General Medicine,HOS0007
DOC2421,Occur,Cardiology,HOS0015
DOC0447,Though,Orthopedics,HOS0014
DOC1461,Last,Oncology,HOS0003
DOC3113,Others,Pediatrics,HOS0013
DOC0769,Resource,Cardiology,HOS0005
DOC1533,Total,General Medicine,HOS0002
INVALID_58,Buy,Orthopedics,HOS0016
DOC4242,Speak,Cardiology,HOS0002
DOC2084,Easy,Pediatrics,HOS0013
DOC3512,Heart,Cardiology,HOS0019
DOC1641,Choice,Neurology,HOS0008
DOC4455,Tonight,Oncology,HOS0005
INVALID_73,Protect,Cardiology,HOS0002
DOC4642,Performance,Orthopedics,HOS0005
DOC4847,View,Cardiology,HOS0002
DOC1070,Important,Pediatrics,HOS0008
DOC4350,Candidate,General Medicine,HOS0018
DOC0105,Old,Oncology,HOS0015
DOC0970,Drop,Oncology,HOS0013
DOC3439,Bag,Oncology,HOS0005
DOC0510,Ground,Pediatrics,HOS0012
DOC4821,Return,Cardiology,HOS0007
DOC1597,Answer,Pediatrics,HOS0019
DOC4016,Style,Cardiology,HOS0006
DOC4821,Return,Cardiology,HOS0007
DOC4513,Road,Pediatrics,HOS0009
DOC3738,Watch,Cardiology,HOS0009
DOC4167,Not,Cardiology,HOS0020
DOC2262,Growth,General Medicine,HOS0005
DOC4141,Turn,Cardiology,HOS0014
DOC3640,Magazine,Cardiology,HOS0016
DOC0295,Budget,General Medicine,HOS0008
DOC0380,Find,Neurology,HOS0020
DOC4887,Listen,ONCOLOGY,HOS0011
DOC2476,Left,Oncology,HOS0010
DOC3846,Eye,Oncology,HOS0007
DOC3590,Room,Orthopedics,HOS9999
DOC2649,Fund,Pediatrics,HOS0016
DOC4687,Pass,Orthopedics,HOS0005
DOC3545,Religious,Cardiology,HOS0011
DOC3008,For,Orthopedics,HOS0004
DOC1305,Condition,Oncology,HOS0007
DOC0313,Store,General medicine,HOS0019
DOC3842,Much,general medicine,HOS0002
DOC2150,His,Orthopedics,HOS0012
DOC2511,Better,Neurology,HOS0002
DOC1025,Room,General Medicine,HOS0004
DOC3438,Teacher,neurology,HOS0010
DOC0900,Here,General Medicine,HOS0013
DOC0655,Wait,Neurology,HOS0005
DOC4272,Affect,Pediatrics,HOS0018
DOC4072,Scientist,Neurology,HOS0020
DOC1443,Local,Orthopedics,HOS0009
DOC0665,Happen,general medicine,HOS0009
DOC2273,Card,General Medicine,HOS0003
DOC3185,Certainly,Cardiology,HOS0012
DOC4814,Born,General Medicine,HOS0005
DOC1767,Purpose,General Medicine,HOS0006
DOC2770,Situation,Cardiology,HOS0017
DOC0124,Develop,Neurology,HOS0020
DOC2685,Class,Cardiology,HOS0007
DOC4227,Partner,Cardiology,HOS0007
DOC1211,Operation,Cardiology,HOS0008
DOC3381,Growth,Orthopedics,HOS0003
DOC4082,Road,Pediatrics,HOS0020
DOC3677,Yet,Neurology,HOS9999
DOC4566,Door,General Medicine,HOS0012
DOC3926,Machine,General Medicine,HOS0012
DOC3898,Hard,Pediatrics,HOS0010
DOC1012,New,Orthopedics,HOS0008
DOC1310,Stage,Pediatrics,HOS0001
DOC1549,Military,Neurology,HOS0017
DOC2357,Night,Neurology,HOS0005
DOC4058,Hit,Pediatrics,HOS0018
DOC3402,Poor,Cardiology,HOS0018
DOC3271,Travel,Neurology,HOS0011
DOC2363,Certain,general medicine,HOS0011
DOC4292,Church,Orthopedics,HOS9999
DOC0965,Town,General Medicine,HOS0010
DOC0933,Knowledge,Pediatrics,HOS0001
DOC4203,Key,Pediatrics,HOS0003
INVALID_80,Beyond,Oncology,HOS0009
DOC3559,Help,Pediatrics,HOS0019
DOC1754,Discover,Orthopedics,HOS0017
DOC3058,Personal,Orthopedics,HOS0017
DOC1074,Successful,Oncology,HOS0009
DOC0184,Throughout,Cardiology,HOS0017
DOC2198,President,Oncology,HOS0005
DOC3058,Personal,Orthopedics,HOS0017
DOC4742,Name,Orthopedics,HOS0004
DOC1471,Perhaps,NEUROLOGY,HOS0001
DOC2454,Apply,Oncology,HOS0008
DOC1347,Add,Orthopedics,HOS0003
DOC4901,Him,Orthopedics,HOS0002
DOC2543,Mr,Pediatrics,HOS0003
DOC4542,Card,Oncology,HOS0020
DOC1931,Day,General Medicine,HOS0008
DOC0335,Wonder,Cardiology,HOS0011
DOC4581,Seven,Oncology,HOS9999
DOC1985,Inside,Neurology,HOS9999
DOC1123,Effort,Oncology,HOS0019
DOC0900,Here,General Medicine,HOS0013
DOC3073,List,Oncology,HOS0005
DOC0217,Game,Cardiology,HOS0014
DOC0404,Argue,General Medicine,HOS0009
DOC0952,Bank,Pediatrics,HOS0003
DOC1114,Part,Oncology,HOS0004
DOC3032,Tax,Orthopedics,HOS0019
DOC0284,Customer,GENERAL MEDICINE,HOS0018
DOC1851,Tell,Orthopedics,HOS0010
DOC4649,West,Cardiology,HOS0009
DOC0452,Movement,General Medicine,HOS0019
DOC3875,Mother,Pediatrics,HOS0009
DOC0956,Mission,General Medicine,HOS0015
DOC1384,Cell,Cardiology,HOS0007
DOC2657,Agent,Cardiology,HOS0014
DOC3275,Difficult,Orthopedics,HOS0019
DOC2158,Behavior,Orthopedics,HOS0002
DOC0842,Event,Orthopedics,HOS0018
DOC3023,Thought,Oncology,HOS0005
DOC4851,Make,Pediatrics,HOS0003
DOC1812,Forward,Oncology,HOS0006
DOC2366,Ready,Neurology,HOS0018
DOC1528,Value,Pediatrics,HOS0003
DOC2936,Return,Neurology,HOS0011
DOC3291,Know,Neurology,HOS0007
DOC3334,Hospital,General Medicine,HOS0015
DOC0604,Through,Pediatrics,HOS0010
DOC1833,Place,Neurology,HOS0007
DOC2882,Stop,Cardiology,HOS0004
DOC3746,Either,Cardiology,HOS0010
DOC3540,Family,Cardiology,HOS0004
DOC4443,Thank,Orthopedics,HOS0012
DOC2896,Fire,Neurology,HOS0007
DOC3822,Between,General Medicine,HOS0006
DOC2151,Several,Orthopedics,HOS0012
DOC1784,Activity,Cardiology,HOS0016
DOC0573,Way,Oncology,HOS0011
DOC3945,Pick,Oncology,HOS9999
DOC2365,Will,Orthopedics,HOS0017
DOC4295,Level,Neurology,HOS0005
DOC1011,North,Neurology,HOS0006
DOC0014,Face,General Medicine,HOS0020
DOC2596,Many,Pediatrics,HOS0018
DOC4557,Personal,Pediatrics,HOS0007
DOC3261,Raise,Orthopedics,HOS0008
DOC2226,In,Pediatrics,HOS0015
DOC2853,Part,Cardiology,HOS0012
DOC2614,Job,Pediatrics,HOS0003
DOC1869,Data,Neurology,HOS0003
DOC3147,Others,Orthopedics,HOS0020
DOC2730,Perhaps,Oncology,HOS0008
DOC1019,Condition,Orthopedics,HOS0002
DOC2797,Box,General Medicine,HOS0008
DOC4791,Hard,General Medicine,HOS0008
DOC0432,How,Neurology,HOS0002
DOC2750,Strong,General Medicine,HOS0003
DOC0762,Because,Orthopedics,HOS0015
DOC3075,Kitchen,Neurology,HOS0020
DOC2098,Left,Neurology,HOS0018
DOC3484,Thought,Orthopedics,HOS0006
DOC3113,Others,Pediatrics,HOS0013
DOC0555,East,Oncology,HOS0010
DOC2619,Great,Neurology,HOS0012
DOC3981,Teach,Orthopedics,HOS0005
DOC2895,Member,Oncology,HOS0004
DOC3984,Score,Cardiology,HOS0006
DOC4473,Too,Pediatrics,HOS0017
DOC3110,Training,Neurology,HOS0020
DOC4926,Available,Neurology,HOS0005
DOC4469,Next,Pediatrics,HOS0004
DOC1800,Rest,Orthopedics,HOS0004
INVALID_59,Manage,Neurology,HOS0010
DOC4266,Hair,Orthopedics,HOS0015
DOC0019,Address,Oncology,HOS0008
DOC0607,Low,Cardiology,HOS0015
DOC0300,Resource,Neurology,HOS0007
DOC0560,Food,Oncology,HOS0018
DOC2526,Center,Cardiology,HOS0018
DOC3507,Above,Neurology,HOS0006
DOC1686,Traditional,Oncology,HOS0014
DOC4428,Draw,General Medicine,HOS0002
DOC2571,Read,Oncology,HOS0016
DOC4389,Identify,Neurology,HOS0011
DOC4016,Style,Cardiology,HOS0006
DOC2620,Cup,General Medicine,HOS0011
