FacultyID,Name,Specialization,CampusID,JoinDate
FAC4779,Better,Assistant Professor,CAM0009,06/12/2023
FAC4780,Table,Professor,CAM0003,15/06/2024
FAC4781,Huge,Assistant Professor,CAM0015,2022-05-18
FAC4782,City,Lecturer,CAM0018,2022-01-26
FAC4783,Control,Associate Professor,CAM0007,04/25/2023
FAC4784,More,lecturer,CAM0008,2022-02-18
FAC4785,Real,Professor,CAM0011,17-06-2024
FAC4786,Million,Associate professor,CAM0011,10/13/2024
FAC4787,Report,Professor,CAM0001,06/11/2024
FAC4788,Language,Assistant Professor,CAM0010,10/15/2023
FAC4789,His,Lecturer,CAM0011,22/04/2022
FAC3264,Arm,Professor,CAM0007,01/01/2024
FAC4791,Read,Associate Professor,CAM0012,02/09/2022
FAC4792,Large,Professor,CAM0002,30-10-2023
FAC4793,Position,Professor,CAM0009,17-04-2022
FAC4794,House,Lecturer,CAM0012,05/30/2023
FAC4795,Future,Professor,CAM0012,07/11/2024
FAC4796,Scene,Professor,CAM0008,28-11-2024
FAC4797,Some,Assistant Professor,CAM0004,06-11-2022
FAC4798,Education,Lecturer,CAM0020,07-03-2023
FAC4799,Create,Lecturer,CAM0017,19/05/2023
FAC4800,Allow,Associate Professor,CAM0009,18/10/2024
FAC4801,Ahead,Associate Professor,CAM0004,29/10/2022
FAC4802,Partner,Lecturer,CAM0003,11/01/2022
FAC4803,Expert,Professor,CAM0007,12/04/2024
FAC4804,Produce,Assistant Professor,CAM0002,12/10/2023
FAC4805,Prove,Associate Professor,CAM0002,05/07/2022
FAC4806,Some,Professor,CAM0006,02-02-2024
FAC4807,Interest,Assistant Professor,CAM0003,07/20/2023
FAC4808,Same,Associate Professor,CAM0003,20/06/2024
FAC4809,Gas,Lecturer,CAM0014,26/04/2023
FAC4810,Surface,Assistant Professor,CAM0005,09/23/2022
FAC4811,Recently,assistant professor,CAM0007,22-10-2023
FAC4812,Out,Associate Professor,CAM9999,12/16/2023
FAC4813,Crime,Lecturer,CAM0020,30-09-2024
FAC4814,Congress,Professor,CAM0008,07/01/2024
FAC4815,International,Associate Professor,CAM0004,2023-09-09
FAC4816,Modern,Assistant Professor,CAM0007,22-12-2023
FAC4817,Large,Associate Professor,CAM0005,07-01-2023
FAC4818,Congress,Associate Professor,CAM0017,04-08-2024
FAC4819,For,Lecturer,CAM0009,05-04-2022
FAC4820,Start,Professor,CAM0009,01/11/2022
FAC4821,Try,Professor,CAM0017,10/07/2022
FAC4822,Husband,Lecturer,CAM0016,09/15/2023
FAC4823,Make,Lecturer,CAM0004,02-06-2024
FAC4824,Down,Assistant Professor,CAM0017,31/10/2023
FAC4825,Citizen,Professor,CAM0019,08-09-2024
FAC4826,Morning,Assistant Professor,CAM0011,2022-11-02
FAC4827,Nearly,Professor,CAM0017,05/06/2023
FAC3701,Receive,Associate Professor,CAM0020,13-01-2022
FAC4829,Difference,Associate Professor,CAM0015,02/27/2023
FAC4830,Product,Lecturer,CAM0014,2022-07-21
FAC4831,Central,Assistant Professor,CAM0008,2024-06-23
FAC4832,Name,Lecturer,CAM0015,02/17/2022
FAC4833,General,Assistant Professor,CAM0005,27/09/2022
FAC4834,Peace,Associate Professor,CAM0010,08/07/2024
FAC4835,Should,Lecturer,CAM0004,30-10-2024
FAC4836,Through,Assistant Professor,CAM0018,05/20/2023
FAC4837,Defense,Professor,CAM0001,30-01-2024
FAC4838,War,Assistant Professor,CAM0004,03/20/2022
FAC4839,Force,Lecturer,CAM0020,30/07/2022
FAC4840,Debate,Professor,CAM0020,30/01/2024
FAC4841,Will,professor,CAM0002,27-04-2023
FAC4842,Place,Professor,CAM0020,26-05-2022
FAC4843,Suddenly,Professor,CAM0004,12/04/2023
FAC4844,Easy,Professor,CAM0008,2023-09-25
FAC4845,Do,Assistant Professor,CAM0010,29/01/2023
FAC4846,Onto,Professor,CAM0019,03-09-2023
FAC4847,Age,Professor,CAM0010,19-03-2022
FAC4848,Case,Professor,CAM0006,08/22/2023
FAC4849,Figure,Professor,CAM0018,04/05/2024
FAC4850,My,Associate Professor,CAM0007,2023-05-15
FAC4851,Baby,Professor,CAM0011,2023-08-26
FAC4852,Reality,Assistant Professor,CAM0006,12-06-2023
FAC4853,Benefit,Associate Professor,CAM0014,11/05/2022
FAC4854,Way,Associate Professor,CAM0005,14/08/2024
FAC4855,Loss,Professor,CAM0002,10-12-2023
FAC4856,Economy,associate professor,CAM0005,2023-12-28
FAC4857,Pattern,Assistant Professor,CAM0016,2023-05-18
INVALID_99,Any,Assistant Professor,CAM0004,17/11/2024
FAC4859,New,Professor,CAM0009,2022-12-30
FAC4860,Face,Assistant Professor,CAM0010,18-10-2022
FAC0107,Over,Associate Professor,CAM0011,14-11-2022
FAC4862,Well,Professor,CAM0015,05/22/2024
FAC4863,Direction,Associate Professor,CAM0001,2024-11-14
FAC4864,Number,Lecturer,CAM0002,2023-09-07
FAC4865,Investment,Lecturer,CAM0016,2022-03-06
FAC4866,Art,Lecturer,CAM0007,15-03-2024
FAC4867,Tough,Assistant Professor,CAM0010,16-12-2022
FAC4868,Whatever,Professor,CAM0015,27/01/2022
FAC4869,Want,Assistant Professor,CAM0006,10/06/2023
FAC4870,Both,Lecturer,CAM0015,04/30/2024
FAC4871,Same,Professor,CAM0013,31/08/2022
FAC4872,Remain,Professor,CAM0005,13/09/2023
FAC4873,Help,Assistant Professor,CAM0008,06-03-2024
FAC4874,View,Lecturer,CAM0015,05/07/2022
FAC0646,Seek,ASSOCIATE PROFESSOR,CAM0017,2023-05-11
FAC4876,Believe,Professor,CAM0017,25-06-2022
FAC4877,Race,Lecturer,CAM0011,2024-08-28
FAC4878,Still,Lecturer,CAM0012,22-04-2024
FAC4879,Into,Assistant Professor,CAM0009,15/05/2024
FAC4880,More,Professor,CAM0011,13/05/2024
FAC4881,Business,Lecturer,CAM0011,05/21/2023
FAC4882,Line,ASSOCIATE PROFESSOR,CAM0020,12/08/2023
FAC4883,Once,Lecturer,CAM0003,04-08-2023
FAC4884,Sometimes,Professor,CAM0001,10/04/2023
FAC4885,Consider,Professor,CAM0020,04/11/2024
FAC4886,Blood,Professor,CAM0005,2023-03-20
FAC4887,Country,assistant professor,CAM0006,07/07/2023
FAC4888,Page,Lecturer,CAM0006,06/29/2022
FAC4889,Customer,Assistant Professor,CAM0013,08/05/2022
FAC4890,Mean,Associate Professor,CAM0005,2022-09-04
FAC4891,Benefit,Professor,CAM0015,2023-01-15
FAC4892,Sister,Assistant Professor,CAM0004,06-09-2024
FAC0762,Various,Professor,CAM0020,16/11/2023
FAC4894,Represent,Professor,CAM0011,06-02-2023
FAC4895,Dark,Professor,CAM0013,15/05/2022
FAC4896,Military,Associate Professor,CAM0001,01/07/2024
FAC4897,Knowledge,assistant professor,CAM0014,2024-03-26
FAC4898,Sound,Assistant Professor,CAM0006,04-10-2023
FAC4899,Agent,Assistant Professor,CAM0006,05-01-2022
FAC4900,Kid,Professor,CAM0003,2024-08-06
FAC4901,After,Assistant Professor,CAM0001,31/10/2024
FAC4902,State,Assistant Professor,CAM0020,12/22/2023
FAC4903,Money,Associate Professor,CAM0013,11/07/2024
FAC4904,Toward,Assistant Professor,CAM0020,2022-11-07
FAC4905,Reveal,Lecturer,CAM0005,09/26/2023
FAC4906,Relationship,Lecturer,CAM0017,05-04-2023
FAC4907,Red,Assistant Professor,CAM9999,2024-04-22
FAC4908,My,Professor,CAM0019,20/02/2022
FAC4909,Practice,Associate Professor,CAM0007,20/10/2023
FAC4910,Into,Professor,CAM0019,26-10-2024
FAC4911,Section,professor,CAM0010,10/29/2024
FAC4912,Subject,Assistant Professor,CAM0003,27-12-2022
FAC4913,Design,Professor,CAM0020,2024-12-06
FAC4914,Never,Assistant Professor,CAM0008,12/14/2022
FAC4915,Community,Professor,CAM0006,19-08-2023
FAC4916,Successful,Assistant Professor,CAM0014,13-05-2024
FAC4917,Certainly,Professor,CAM0012,24/11/2023
FAC4918,Partner,Lecturer,CAM0001,2024-05-12
FAC4919,Simply,Lecturer,CAM0013,11/01/2023
FAC2712,Drug,Lecturer,CAM0001,04/09/2022
FAC4921,Thus,Associate Professor,CAM0004,07/20/2023
FAC4922,Begin,Assistant Professor,CAM0001,07/11/2024
FAC4923,Crime,Assistant Professor,CAM0008,01-05-2023
FAC4924,Discuss,Lecturer,CAM0010,18-02-2023
FAC4925,Table,Professor,CAM0007,02/28/2022
FAC4926,Goal,PROFESSOR,CAM0001,16/05/2024
FAC3093,Member,Professor,CAM9999,2024-11-19
FAC4928,Price,Associate Professor,CAM0020,2023-01-28
FAC4929,Note,Associate Professor,CAM0009,2022-05-10
FAC4930,Speech,ASSISTANT PROFESSOR,CAM0011,2024-09-29
FAC4931,Trade,Lecturer,CAM0016,07-10-2023
FAC4932,Sport,Associate Professor,CAM0004,08-11-2023
FAC4933,Main,Associate Professor,CAM0007,20/03/2024
FAC2335,Skin,Professor,CAM0020,2022-03-15
FAC4935,After,Associate Professor,CAM0008,2022-06-03
FAC4936,Item,ASSISTANT PROFESSOR,CAM0002,01/04/2022
FAC4937,Trial,Assistant Professor,CAM0005,12-02-2023
FAC4938,Brother,associate professor,CAM0007,21/01/2023
FAC4939,Black,Professor,CAM0004,2022-07-13
FAC4940,That,ASSOCIATE PROFESSOR,CAM0020,2024-04-11
FAC4941,Fill,Lecturer,CAM0002,01/10/2024
FAC4942,Drop,Professor,CAM0015,11/21/2024
FAC4943,Staff,Assistant Professor,CAM0019,01/12/2024
FAC4944,Off,Assistant Professor,CAM0003,22-04-2022
FAC4945,Health,Assistant Professor,CAM0008,05-09-2023
FAC4946,Pattern,Lecturer,CAM0016,02/29/2024
FAC4947,Ball,Professor,CAM0007,21/08/2022
FAC4948,Key,Associate Professor,CAM0013,02-09-2022
FAC4949,Almost,Lecturer,CAM0005,25/09/2022
FAC4950,Popular,Associate Professor,CAM0012,10/17/2022
FAC4951,Artist,Lecturer,CAM0011,05/26/2024
FAC4952,Receive,Professor,CAM0004,03/24/2023
FAC4953,Those,Assistant Professor,CAM0001,15-05-2022
FAC3412,Wonder,Assistant Professor,CAM0006,05/29/2024
FAC4955,Instead,Associate Professor,CAM0017,07/31/2023
FAC4956,Ability,Associate Professor,CAM0002,2022-12-28
FAC4957,Child,Lecturer,CAM0012,21/10/2022
FAC4958,Seem,Lecturer,CAM0003,2023-09-02
FAC4959,Late,Professor,CAM9999,01-07-2023
INVALID_85,Successful,Professor,CAM0017,01/07/2024
FAC4961,Receive,Lecturer,CAM0008,13/07/2023
FAC4962,Serve,Professor,CAM0011,2024-06-17
FAC4963,Report,Lecturer,CAM0019,15-10-2024
FAC4964,Sea,Professor,CAM0012,2024-12-02
FAC4965,Industry,Assistant Professor,CAM9999,2022-07-13
FAC4966,Machine,Assistant Professor,CAM0018,18/09/2023
FAC4967,Chance,Assistant Professor,CAM0020,29/10/2023
FAC4968,Daughter,Lecturer,CAM0003,12-04-2024
FAC4969,Clear,Professor,CAM0015,2023-08-28
FAC4970,Book,Assistant professor,CAM9999,03/15/2023
FAC4971,Center,Associate Professor,CAM0014,2024-03-24
FAC4972,Enter,Lecturer,CAM0008,2024-07-18
FAC4973,Growth,lecturer,CAM0001,2024-04-06
FAC4974,Knowledge,Professor,CAM0010,16-02-2022
INVALID_68,Worker,Associate Professor,CAM0009,06/29/2022
FAC1673,Wall,Assistant Professor,CAM0003,03/12/2023
FAC4977,Part,Lecturer,CAM0015,31/05/2024
FAC4978,Only,Professor,CAM0015,08-02-2023
FAC4979,Behind,Lecturer,CAM0002,14/02/2023
FAC4980,No,Lecturer,CAM0003,2024-05-21
FAC4981,Sort,Associate Professor,CAM0007,2023-04-20
FAC4982,Clearly,Lecturer,CAM0013,2022-06-24
FAC4983,People,Assistant Professor,CAM0005,11/11/2023
FAC4984,North,Assistant Professor,CAM0016,15-12-2022
FAC4985,North,associate professor,CAM9999,10/11/2024
FAC4986,Deal,Professor,CAM0014,09/22/2022
FAC4987,Wind,Lecturer,CAM0012,21-05-2023
FAC4988,Opportunity,Associate Professor,CAM0010,2022-07-01
FAC4989,Himself,Assistant Professor,CAM0019,01-03-2022
FAC4990,Prevent,Assistant Professor,CAM0006,2023-09-27
FAC4991,Fill,Professor,CAM0016,06/21/2022
FAC4992,Guess,lecturer,CAM0004,11-07-2022
FAC4993,Out,Professor,CAM0012,2023-10-17
FAC4994,Notice,Assistant Professor,CAM0004,2024-10-30
FAC4995,War,Assistant Professor,CAM0018,02/10/2024
FAC4996,Four,lecturer,CAM0007,2022-07-19
FAC4997,South,Professor,CAM0010,16-06-2023
FAC4998,Writer,Lecturer,CAM0003,08-11-2024
FAC3834,Daughter,ASSOCIATE PROFESSOR,CAM0020,2024-10-27
FAC5000,Quality,Assistant Professor,CAM0012,31/01/2024
FAC4584,Television,Associate Professor,CAM0017,22-03-2023
FAC2544,Ability,Lecturer,CAM0014,08/15/2023
INVALID_12,Be,Associate Professor,CAM0005,01/30/2023
FAC0810,When,Lecturer,CAM0017,27/11/2022
FAC2410,Your,Lecturer,CAM0002,11/04/2022
FAC2661,Might,Lecturer,CAM0014,12/19/2023
FAC3152,School,Assistant Professor,CAM0019,12/13/2024
FAC4328,Mission,Professor,CAM0011,10/01/2024
FAC0483,Company,Assistant Professor,CAM0016,09/09/2024
FAC1037,Official,Associate Professor,CAM0003,04/15/2024
FAC2309,Yet,Professor,CAM0020,04/29/2023
FAC2309,Yet,Professor,CAM0020,04/29/2023
FAC4679,Reveal,Assistant Professor,CAM0013,15/10/2022
FAC2070,Participant,ASSISTANT PROFESSOR,CAM0019,10-12-2023
FAC3176,Dream,Professor,CAM0016,12/05/2023
FAC0415,Thought,Associate Professor,CAM0020,2022-05-15
FAC4080,Fill,Associate Professor,CAM0003,02-07-2023
FAC4912,Subject,Assistant Professor,CAM0003,27-12-2022
FAC0596,Example,Associate Professor,CAM0013,15-08-2022
FAC3610,Form,Associate Professor,CAM0004,09/30/2022
FAC0587,Draw,Professor,CAM0014,28/02/2022
FAC0736,Newspaper,Assistant Professor,CAM0005,25/09/2024
FAC3678,Himself,Assistant Professor,CAM0017,07-01-2024
FAC0961,Care,Professor,CAM0012,24/06/2024
FAC0822,Garden,Lecturer,CAM0006,29/07/2023
FAC0228,Computer,Assistant Professor,CAM0006,04-08-2023
FAC2375,Beat,Associate Professor,CAM0014,29-04-2024
FAC2690,Design,Assistant Professor,CAM0008,02-03-2024
FAC1222,Thousand,Associate Professor,CAM0002,08/22/2023
FAC4489,Determine,Lecturer,CAM0004,2022-08-03
FAC1571,Yet,Assistant Professor,CAM0009,27/08/2022
FAC4840,Debate,Professor,CAM0020,30/01/2024
FAC0483,Company,Assistant Professor,CAM0016,09/09/2024
FAC3215,Never,Professor,CAM0002,2022-01-17
FAC2052,Environment,Associate Professor,CAM0017,05/02/2024
FAC4355,Husband,Assistant Professor,CAM0019,06/01/2023
FAC3518,Doctor,ASSOCIATE PROFESSOR,CAM0018,23-01-2022
FAC0668,Call,Associate Professor,CAM0007,14/06/2022
FAC4884,Sometimes,Professor,CAM0001,10/04/2023
FAC1632,Admit,Assistant Professor,CAM0012,2022-04-19
FAC3393,Name,Professor,CAM9999,13-07-2024
FAC2915,Garden,Lecturer,CAM0001,10/01/2024
FAC2720,Least,Professor,CAM0012,17/09/2022
FAC0345,Idea,Associate Professor,CAM0014,2022-04-02
FAC2997,Important,Professor,CAM0002,27-02-2024
FAC0983,Level,Professor,CAM0005,2024-04-17
FAC4208,From,Associate Professor,CAM0016,2022-08-01
FAC2295,Range,ASSOCIATE PROFESSOR,CAM0001,08/03/2022
FAC4388,Rock,Associate Professor,CAM0002,06/08/2024
FAC2188,White,Professor,CAM0001,05/03/2024
FAC4201,Left,Associate Professor,CAM0008,04/12/2023
FAC4543,Card,Lecturer,CAM0005,14-04-2022
FAC3058,Recent,Assistant Professor,CAM0008,2024-08-13
FAC1808,Later,Associate Professor,CAM0006,13/10/2023
FAC1917,Land,Lecturer,CAM0007,2023-12-22
FAC1811,Stop,Assistant Professor,CAM0003,2023-01-13
FAC0245,Do,Professor,CAM0010,2023-01-01
FAC1851,Fear,Assistant Professor,CAM0018,2023-11-01
FAC3226,Better,ASSISTANT PROFESSOR,CAM0001,06/17/2023
FAC2188,White,Professor,CAM0001,05/03/2024
FAC3624,Teach,Associate Professor,CAM0007,20/11/2022
FAC1513,Imagine,Assistant Professor,CAM0001,2024-07-18
FAC0208,Per,Lecturer,CAM0008,10/08/2022
FAC4208,From,Associate Professor,CAM0016,2022-08-01
FAC3149,Number,Assistant Professor,CAM0014,09/28/2024
FAC2314,Ago,Assistant Professor,CAM0014,05/05/2024
FAC0527,Sign,Professor,CAM0011,11-01-2024
FAC4467,Message,Professor,CAM0001,07/20/2022
FAC0962,But,Assistant Professor,CAM0002,24/04/2024
FAC3025,Television,Assistant Professor,CAM9999,24/06/2023
FAC4885,Consider,Professor,CAM0020,04/11/2024
FAC1539,Republican,Professor,CAM0010,27-05-2022
FAC4392,State,Professor,CAM0015,20/07/2023
INVALID_17,Someone,Associate Professor,CAM0013,21/07/2022
FAC4449,Player,Lecturer,CAM0006,10/08/2023
FAC4559,Require,Associate Professor,CAM0004,09/16/2023
FAC4313,Operation,Professor,CAM0017,06/12/2024
FAC1523,Receive,Assistant Professor,CAM0019,01/31/2023
FAC2794,Method,Associate Professor,CAM0019,04/18/2024
FAC0132,Court,Assistant Professor,CAM0014,15/04/2024
FAC2570,Deal,Associate Professor,CAM0002,2023-01-27
FAC2608,Support,assistant professor,CAM0010,02/02/2023
FAC1563,Per,Professor,CAM0019,2024-02-07
FAC0047,Less,Associate Professor,CAM0020,08/09/2023
FAC0087,Believe,Professor,CAM0019,2023-11-07
FAC2562,Grow,Lecturer,CAM0014,2024-09-22
FAC3643,Yard,Lecturer,CAM0012,06/08/2024
FAC2683,Discussion,Associate Professor,CAM0009,25-05-2024
FAC1064,Risk,Associate Professor,CAM0003,2023-06-06
FAC0291,Myself,Lecturer,CAM0002,12/08/2023
FAC1684,Job,Lecturer,CAM0001,11/09/2022
FAC0107,Over,Associate Professor,CAM0011,14-11-2022
FAC0716,Language,Lecturer,CAM0007,2023-04-27
FAC2558,Allow,Professor,CAM0001,13-04-2024
FAC3366,Outside,Associate Professor,CAM0004,03-09-2023
FAC2200,Difference,Professor,CAM0001,05/25/2023
FAC0362,Range,Associate Professor,CAM0011,01/15/2024
FAC0774,Cultural,Lecturer,CAM0002,16/03/2023
FAC0555,Stop,Lecturer,CAM0005,05/05/2023
FAC0522,Of,Lecturer,CAM0015,16-01-2024
FAC4925,Table,Professor,CAM0007,02/28/2022
FAC0175,Author,Professor,CAM0014,2023-01-02
FAC0725,Wide,Lecturer,CAM0016,27-09-2022
FAC2631,Morning,Lecturer,CAM0004,2024-09-08
FAC2961,Room,Professor,CAM0004,10-07-2023
FAC0117,Phone,Lecturer,CAM0010,2022-08-24
FAC1168,Training,Professor,CAM0015,28-06-2023
FAC3090,Everyone,Associate Professor,CAM0018,11-04-2024
FAC0809,Billion,Associate Professor,CAM0009,19-10-2023
FAC2857,Those,Professor,CAM0012,26-10-2022
FAC2376,Agree,Lecturer,CAM0006,2024-04-13
FAC0765,Compare,Assistant Professor,CAM0016,09/25/2022
FAC4992,Guess,lecturer,CAM0004,11-07-2022
FAC1865,Short,Professor,CAM0020,2024-05-09
FAC2857,Those,Professor,CAM0012,26-10-2022
FAC0331,Expert,Professor,CAM0020,09/28/2024
FAC1526,Thought,Lecturer,CAM0002,05/25/2023
FAC4411,At,Lecturer,CAM0013,03-03-2024
FAC0646,Simply,Assistant Professor,CAM0002,08/09/2022
FAC3134,General,Professor,CAM0017,2023-09-09
FAC4561,Purpose,Lecturer,CAM0014,20/08/2023
FAC2698,Type,Assistant Professor,CAM0013,01/11/2024
FAC4405,Three,Assistant Professor,CAM0017,25/04/2024
FAC0321,Sometimes,Professor,CAM0019,2024-09-11
FAC4997,South,Professor,CAM0010,16-06-2023
FAC1136,Science,Professor,CAM0005,06-11-2024
FAC1234,Simply,Associate Professor,CAM0015,11-01-2024
FAC0555,Stop,Lecturer,CAM0005,05/05/2023
FAC0400,Serve,Assistant Professor,CAM0010,16-04-2023
FAC3246,Its,Assistant Professor,CAM0010,01/08/2022
FAC0612,Table,Lecturer,CAM0012,19/07/2023
FAC4414,Walk,Professor,CAM0009,21-08-2022
FAC2238,Guess,Associate Professor,CAM0012,2022-01-03
FAC0256,Economic,Professor,CAM0005,07/28/2024
FAC2029,Sometimes,Lecturer,CAM0003,05/23/2024
FAC4935,After,Associate Professor,CAM0008,2022-06-03
FAC1015,Research,Associate Professor,CAM0011,25/01/2024
FAC3135,Long,Lecturer,CAM0002,15/09/2023
FAC3254,Back,Professor,CAM0004,04-09-2022
FAC3025,Television,Assistant Professor,CAM9999,24/06/2023
FAC2149,People,ASSISTANT PROFESSOR,CAM0008,10/14/2024
FAC3719,Suddenly,Associate Professor,CAM0001,16-03-2024
FAC1844,Process,PROFESSOR,CAM0002,13/09/2024
FAC1770,Player,Associate Professor,CAM0006,31/05/2022
FAC4401,Best,Lecturer,CAM0003,08/01/2023
FAC0041,Against,Professor,CAM0008,06/02/2023
FAC4579,Clearly,Lecturer,CAM0019,05/16/2024
FAC2826,Democratic,Associate Professor,CAM0001,29-06-2023
FAC0125,Land,Lecturer,CAM0011,2022-09-01
FAC0847,Community,Lecturer,CAM0020,06/03/2024
FAC1116,Include,Assistant Professor,CAM0005,02/22/2022
FAC3515,Chair,Lecturer,CAM0010,03/08/2023
FAC4314,Decision,Associate Professor,CAM0013,17/10/2022
FAC0700,Theory,Assistant Professor,CAM0016,2023-08-31
FAC4021,Party,Associate Professor,CAM0008,01/05/2024
FAC0512,Myself,Assistant Professor,CAM0004,11-09-2023
FAC4252,Future,professor,CAM0018,19-07-2024
FAC4400,Them,Lecturer,CAM0018,09/01/2024
FAC1556,Social,Assistant Professor,CAM0002,11/28/2024
FAC4195,Week,Professor,CAM0007,01/23/2023
FAC2525,Deal,Assistant Professor,CAM0013,23-12-2023
FAC4603,Its,Associate Professor,CAM0009,06/08/2023
FAC1487,Fear,Lecturer,CAM0002,01-11-2022
FAC2946,Nice,Associate Professor,CAM0007,20/09/2023
FAC0041,Against,Professor,CAM0008,06/02/2023
FAC0543,Himself,Lecturer,CAM0016,2024-01-17
FAC2759,Central,ASSOCIATE PROFESSOR,CAM0012,2022-01-05
FAC1942,Door,Associate Professor,CAM0006,01/13/2024
FAC3396,Part,Associate Professor,CAM0001,28-11-2024
FAC1752,Little,Associate Professor,CAM0008,07/09/2023
INVALID_52,President,Professor,CAM0019,17/09/2024
FAC4074,Scene,Assistant Professor,CAM0010,10/06/2023
FAC2107,Sound,Lecturer,CAM0016,04/05/2023
FAC3205,Eat,Associate Professor,CAM0008,08/10/2023
FAC1941,Alone,Professor,CAM0008,16/12/2022
FAC1219,Star,Associate Professor,CAM0008,2024-06-13
FAC3065,Every,Professor,CAM0001,07/30/2022
FAC0931,Bill,Assistant Professor,CAM0018,2023-05-08
FAC1826,Approach,Associate Professor,CAM0008,06/29/2023
FAC3837,Ever,Associate Professor,CAM0018,2022-03-05
FAC1724,Bill,ASSISTANT PROFESSOR,CAM0003,06-06-2023
FAC0124,He,LECTURER,CAM0020,01-05-2022
FAC1693,Reveal,Associate professor,CAM0001,18/06/2022
INVALID_87,Decade,Assistant Professor,CAM0012,24-05-2022
FAC4314,Decision,Associate Professor,CAM0013,17/10/2022
FAC3426,North,Lecturer,CAM0007,08/22/2022
FAC1958,Learn,Professor,CAM0008,2024-03-04
FAC1131,Everybody,Assistant Professor,CAM0009,13-03-2023
FAC0604,Fast,Associate Professor,CAM9999,12/23/2023
FAC0225,Church,assistant professor,CAM0012,30-03-2022
FAC0822,Garden,Lecturer,CAM0006,29/07/2023
FAC3257,Authority,Associate Professor,CAM0001,2023-07-04
FAC4300,Yard,Assistant Professor,CAM0018,04/18/2022
FAC0082,South,assistant professor,CAM0020,12/08/2024
FAC0040,Prepare,lecturer,CAM0002,2024-06-13
FAC0498,Thought,Associate Professor,CAM0005,10/11/2022
FAC0434,Sense,Assistant Professor,CAM0020,2022-09-02
FAC2317,Make,Lecturer,CAM0017,2022-04-26
FAC1614,Medical,Assistant Professor,CAM0017,09/11/2023
FAC0035,Price,ASSISTANT PROFESSOR,CAM0009,2022-04-05
FAC0578,Western,Associate Professor,CAM0020,05/19/2023
FAC1306,Analysis,Assistant Professor,CAM0003,18/07/2024
FAC4093,Or,Assistant Professor,CAM0004,14/05/2024
FAC3803,Be,Assistant Professor,CAM0011,2024-05-12
FAC0504,Today,Lecturer,CAM0019,03/02/2024
FAC2451,Peace,PROFESSOR,CAM0018,2023-12-26
FAC2319,Vote,Lecturer,CAM0009,08/09/2024
FAC3051,Speech,Associate Professor,CAM0003,07/30/2023
FAC2257,Form,Professor,CAM0008,12-09-2022
