AgentID,Name,Region,Specialization,HireDate,TotalPoliciesSold
AGE4450,Arrive,West,True,29-09-2022,163
AGE4451,Also,South,Section,11/12/2024,132
AGE4452,Determine,Central,Improve,2023-05-04,300
AGE4453,Seat,Central,Simple,05-09-2022,147
AGE4454,Rock,South,Finally,06/09/2024,174
AGE4455,Example,West,Chance,13/10/2023,97
AGE4456,Book,North,Happy,28-03-2023,267
AGE4457,Culture,Central,Prove,10-05-2023,45
AGE4458,Cause,South,Style,08/14/2024,128
AGE4459,Race,Central,None,2024-07-10,-1
AGE4460,Avoid,south,Decision,16-02-2024,172
AGE4461,Main,West,Thought,03/22/2023,262
AGE4462,Notice,Central,Degree,21-01-2022,280
AGE4463,Minute,North,Everybody,02/13/2023,46
AGE4464,Company,West,Dog,03/01/2022,67
AGE4465,Station,CENTRAL,Suddenly,2023-12-12,28
AGE4466,Beat,Central,Stage,01-09-2023,232
AGE4467,Without,North,From,23-11-2024,170
AGE4468,Section,East,Official,2023-01-14,197
AGE4469,Describe,East,Million,08/09/2023,76
AGE4470,Measure,West,Hot,11-10-2024,54
AGE4471,Other,East,Anyone,2023-09-01,231
AGE4472,Vote,South,Occur,15-10-2022,121
AGE4473,Alone,South,Develop,02/02/2024,270
AGE4474,Yeah,north,Build,2022-10-17,58
AGE4475,Onto,South,Mind,09/22/2022,236
AGE4476,Spend,East,Already,13-10-2024,46
AGE4477,Including,Central,Opportunity,27-12-2022,232
AGE4478,Foreign,West,Word,2023-04-15,173
AGE4479,Seat,West,Language,2022-07-25,168
AGE4336,In,West,Show,2022-10-21,267
AGE4481,Purpose,East,Range,2023-12-13,68
AGE4482,Late,Central,Others,17-06-2023,234
AGE4483,Difference,South,Arm,2022-09-28,0
AGE4484,Spend,West,Make,12/10/2022,128
AGE4485,Say,West,Power,19-01-2023,251
AGE4486,Enter,South,Practice,01-11-2022,237
AGE4487,Head,Central,Sing,2023-11-20,124
AGE4488,Town,West,Response,22/07/2022,194
INVALID_75,Provide,North,Both,2023-09-20,180
AGE4490,Single,Central,Require,29/10/2022,232
AGE4491,Process,Central,Fast,13-02-2023,270
AGE4492,Wear,West,Still,12/13/2022,272
AGE4493,Western,Central,Long,2024-05-22,133
AGE4494,Deal,South,Piece,2023-08-27,150
AGE4495,Various,East,Reason,08/01/2024,238
AGE4496,Trade,Central,Wall,04-02-2024,47
AGE4497,Learn,West,Cover,2024-09-15,161
AGE4498,Understand,Central,Purpose,08/02/2023,250
AGE4499,Manager,East,Nice,12-06-2023,21
AGE4500,Total,North,Together,11/21/2024,156
AGE4501,Energy,West,Hit,2023-09-10,287
AGE4502,Young,South,Some,14-01-2024,292
AGE4503,Fine,West,Central,2023-10-26,59
AGE4504,Affect,North,Measure,07/03/2024,275
AGE4505,Bank,South,Fast,01/31/2023,149
AGE4506,Central,North,Best,11/30/2022,154
AGE4507,Guy,North,Power,2024-04-20,267
AGE4508,Republican,North,Art,29/03/2022,228
AGE4509,Dark,West,Student,23-05-2022,221
AGE4510,Suddenly,West,Picture,05-04-2023,139
AGE4511,Score,Central,Other,03/08/2024,39
AGE4512,List,East,Mrs,2024-12-07,266
AGE4513,Do,west,Bed,01-09-2023,285
AGE4514,Collection,East,Send,18/01/2024,253
AGE4515,Fund,South,Great,2023-11-21,289
AGE4516,Sign,West,Design,05/17/2024,74
AGE4517,Knowledge,west,No,12-11-2023,24
AGE4518,Big,north,Result,03/17/2024,169
AGE4519,Rule,South,Every,09/29/2024,100
AGE4520,Enough,Central,Beat,20-09-2022,90
AGE4521,Smile,North,Prevent,2022-09-23,291
AGE4522,Yourself,East,Magazine,03-02-2024,262
AGE4523,Issue,Central,Sign,21/10/2024,53
AGE4524,Itself,Central,Nature,2023-10-05,257
AGE4525,Economic,South,Yard,19/01/2022,86
AGE4526,Market,west,Blue,08-07-2023,185
AGE4527,Drive,East,Talk,25/10/2022,204
AGE4528,Hear,Central,Prove,10/11/2022,171
AGE4529,View,Central,Political,03/14/2024,98
AGE4530,Teach,South,City,14/06/2023,80
AGE0224,Develop,South,Find,12/03/2023,193
AGE4532,Agree,North,Condition,12/12/2023,230
AGE3495,Authority,North,Floor,27/08/2023,262
AGE4534,End,South,Itself,04/01/2024,58
AGE4535,Middle,Central,Either,06/04/2023,71
AGE4536,Several,West,Small,12-11-2023,170
AGE4537,Administration,West,Hard,2023-12-06,141
AGE4538,Much,South,Individual,04/25/2023,3
AGE4539,Past,East,Threat,27/12/2022,150
AGE4540,Popular,South,Air,12/25/2022,152
AGE4541,Performance,South,Anything,21-12-2022,73
AGE4542,Edge,Central,Enter,13/07/2024,73
AGE4543,Glass,Central,Choice,17-02-2022,276
AGE4544,Scene,Central,Almost,06/06/2024,42
AGE4545,Talk,East,Future,19/08/2024,0
AGE4546,Reality,South,Senior,2022-03-21,73
INVALID_79,Least,West,Provide,16-12-2022,34
AGE4548,Color,North,Message,2023-02-06,178
AGE3310,Listen,North,Animal,12/02/2024,166
AGE4550,Including,East,Represent,08-05-2023,170
AGE4551,Responsibility,North,Project,07-10-2024,194
INVALID_21,This,North,At,2022-01-24,224
AGE4553,Enjoy,North,Sometimes,07-04-2023,98
AGE4554,Choice,West,Hear,29/10/2022,69
AGE4555,Wife,Central,Inside,12/06/2023,88
AGE4556,Who,East,Base,11/30/2023,271
AGE4557,No,North,Everyone,04-09-2023,76
AGE4558,Fact,West,Media,07/26/2024,204
AGE4559,They,North,Race,29-08-2022,184
AGE4560,Represent,North,Bank,13-10-2024,9
AGE4561,Their,South,Space,07/12/2024,124
AGE4562,Do,north,Thousand,2023-12-26,82
AGE4563,Arm,West,Month,2024-02-01,196
AGE4564,Recent,East,Why,2022-07-20,111
AGE1038,Son,East,Community,10/08/2022,138
AGE4566,Performance,West,Heavy,09/14/2022,257
AGE4567,Good,West,Reason,26/06/2022,129
AGE4568,Paper,Central,Easy,2024-09-08,217
AGE4569,Treatment,South,Part,31/01/2023,17
AGE4570,Maybe,West,When,04/13/2024,100
AGE4571,Number,Central,Scientist,2024-02-15,71
AGE4572,Later,West,Action,16-12-2022,265
AGE4573,Green,South,Apply,2023-12-31,48
AGE4574,I,Central,Mention,04/18/2024,253
AGE4575,Half,West,Read,18-04-2022,203
AGE4576,Really,East,Whatever,14-04-2022,258
AGE4577,When,Central,Interesting,2023-04-10,300
AGE4578,Family,North,With,2023-12-27,257
AGE4579,Almost,Central,Room,2022-11-25,113
AGE4580,Occur,East,Coach,13-03-2023,158
AGE4581,Sell,Central,Song,11/12/2024,126
AGE4582,Chance,South,Administration,2024-05-11,51
AGE4583,Game,East,Capital,07/25/2022,221
AGE4584,Machine,South,Wear,03/13/2023,243
AGE4585,Order,East,Wonder,2022-11-13,238
INVALID_66,Wall,South,Wait,2022-11-18,265
AGE4587,Note,Central,Able,02/02/2024,66
AGE4588,Tv,Central,Whole,14-03-2024,136
AGE3732,Personal,EAST,Management,2024-04-12,138
AGE4590,Course,South,Wide,2024-11-02,138
AGE4591,Peace,South,Their,2022-01-27,89
AGE4592,Upon,North,Anyone,09-06-2024,60
AGE4593,Modern,East,When,2022-06-20,151
AGE4594,News,Central,Game,2023-09-07,175
INVALID_66,Just,west,Describe,20/12/2023,224
AGE4596,Action,North,Catch,2023-11-09,279
AGE4597,Really,West,Building,09/30/2023,187
AGE4598,Star,West,They,12/03/2022,114
AGE4599,Parent,Central,His,2022-06-13,23
AGE4600,Professor,West,A,09/07/2022,150
AGE4601,Much,Central,Brother,09/04/2024,172
INVALID_50,Customer,South,Myself,19-04-2024,242
AGE4603,Clear,South,Dinner,2023-03-26,195
AGE4604,Agreement,east,Shoulder,09/02/2022,236
AGE4605,Reality,North,Beautiful,17-10-2022,42
AGE4606,Relationship,NORTH,Better,05/13/2023,54
AGE4607,Conference,Central,Budget,16/09/2022,203
AGE4608,Author,North,Exactly,16-02-2023,235
AGE4609,Now,WEST,West,2024-05-17,244
AGE4610,Central,East,Our,10-09-2023,209
AGE4611,Company,SOUTH,Director,10/25/2024,236
AGE4612,Focus,Central,Wind,09/18/2023,153
AGE4613,Congress,Central,Property,09/12/2023,62
AGE4614,Social,East,Camera,2023-10-23,228
AGE4615,Traditional,East,They,05/08/2023,244
AGE4616,Admit,South,Seem,17-07-2023,42
AGE4617,Everything,South,Which,18-07-2024,33
AGE4618,Century,West,Fall,12-06-2024,3
AGE4619,Behavior,West,Indeed,11/15/2023,293
AGE4620,Structure,South,To,07/02/2024,249
AGE4621,Artist,Central,Outside,2022-09-18,180
AGE4622,Generation,West,Cultural,06/02/2024,187
AGE4623,List,West,Where,18/10/2023,280
AGE4624,Reduce,West,Out,2024-07-07,279
AGE4625,Appear,West,Bed,21-04-2023,4
AGE4626,About,West,Else,2024-05-07,232
AGE4627,Send,NORTH,May,03/03/2022,145
AGE4628,Even,East,Before,2024-07-28,227
AGE4629,Church,North,One,2024-03-01,285
AGE4630,Own,West,Party,08/13/2022,22
AGE4631,Kitchen,East,Cell,01/12/2022,198
AGE4632,High,Central,Church,01/16/2023,189
AGE4633,Step,West,Couple,09/18/2023,56
AGE4634,Father,North,Field,2022-02-10,170
AGE4635,Tax,South,Because,22-12-2024,267
AGE4636,Bring,West,Score,13/08/2023,120
AGE4637,Character,south,Can,21-12-2023,205
AGE4638,Oil,East,Coach,2024-01-17,264
AGE4639,Nor,South,Third,01/02/2023,246
AGE4640,Present,Central,None,2023-04-07,223
AGE4641,Situation,North,Machine,2024-11-29,46
AGE4642,Property,West,Wall,03/05/2023,270
AGE4643,However,West,When,01/04/2023,284
AGE4644,Them,South,Use,2024-07-22,51
AGE4645,Cell,North,Suffer,29/03/2022,119
AGE4646,Per,Central,Phone,23/01/2023,171
AGE4647,Company,North,Pick,02/14/2023,189
AGE4648,Easy,South,Right,02/21/2022,105
AGE4649,Responsibility,Central,Something,27/09/2024,163
AGE4650,Floor,South,Theory,11/06/2023,271
AGE4651,Yet,South,Lead,2024-09-24,273
AGE4652,Continue,South,Require,07/12/2024,279
AGE4653,Explain,West,Son,08-09-2024,224
AGE4654,Upon,South,Owner,2022-01-31,59
AGE4655,Attack,West,Education,12-05-2022,228
AGE4656,Difficult,East,Return,18-05-2024,166
AGE4657,Material,South,Assume,27/03/2022,44
AGE4658,Pay,North,Enough,14/04/2024,127
AGE4659,Trouble,Central,Sure,2022-09-01,198
AGE4660,Certainly,East,Hundred,23-07-2024,25
AGE4661,A,Central,Store,31-12-2023,209
AGE4662,Truth,North,Former,2023-08-31,52
AGE4663,Discuss,East,Pay,28/10/2024,117
AGE4664,Chair,North,Ball,2024-09-07,36
AGE4665,Poor,West,Ball,15/02/2024,213
AGE4666,Also,North,Movie,2023-12-15,151
AGE4667,Write,west,Whole,02-02-2023,166
AGE4668,Black,North,Their,24/01/2024,56
AGE4669,Position,South,Where,08/03/2023,95
AGE4670,Statement,South,Purpose,16-03-2022,119
AGE4671,Claim,Central,Represent,2023-03-13,142
AGE4672,Small,North,Street,10/19/2022,248
AGE2157,Shake,East,Cell,16/06/2022,296
AGE4640,Coach,West,Type,2022-09-09,43
AGE4675,Bad,North,Everyone,20-02-2024,173
AGE4676,Stand,East,Including,2023-06-14,9999
AGE4352,Hour,Central,Friend,04/06/2024,261
AGE4678,Water,North,Much,12-11-2023,142
AGE4679,Use,West,Lot,09-06-2022,47
AGE4680,Near,West,Pull,11/26/2022,269
AGE4681,Street,East,Say,2022-10-18,197
AGE4682,Minute,Central,Often,23/06/2022,287
AGE4683,Civil,East,Safe,17/02/2022,200
AGE4684,Style,South,Pattern,2023-01-07,58
AGE4685,Really,Central,Local,2023-11-15,190
AGE4686,Condition,NORTH,Home,07/10/2024,185
AGE4687,Song,West,Range,07/21/2024,224
AGE4688,Head,North,Sit,07/10/2023,227
AGE4689,Country,west,Alone,08/11/2022,41
INVALID_92,Fly,North,Officer,08/07/2022,232
AGE4691,Buy,North,Call,21-07-2023,100
AGE2938,Tonight,West,Thus,2024-10-21,49
AGE4693,Management,West,Add,07/02/2023,74
AGE4694,Happen,north,Great,29/10/2022,11
AGE4695,Somebody,South,Follow,15/06/2023,247
AGE4696,Treatment,North,Imagine,2023-04-09,44
AGE4697,Space,North,Particularly,07/11/2022,290
AGE4698,Maintain,South,Player,02/11/2022,246
AGE4699,Environmental,West,Author,14-02-2024,96
AGE4700,Approach,East,Point,04/17/2022,106
AGE4701,College,Central,Front,29/12/2023,289
AGE3525,Official,North,Employee,27/12/2024,298
AGE4703,Type,Central,Quickly,2023-04-23,145
AGE4704,Ever,South,Several,03-05-2023,86
AGE4705,Order,East,Visit,07/25/2023,139
AGE4706,Recognize,EAST,Chance,2022-10-20,59
AGE4707,Role,East,Response,26-08-2022,92
AGE4708,Exactly,South,Group,09/07/2022,4
AGE4709,Next,Central,Get,05/10/2022,91
AGE4710,Mission,Central,Section,2022-08-29,209
AGE4711,Interesting,West,Door,03/30/2022,285
AGE4712,Glass,Central,Show,28/08/2024,285
AGE1160,Produce,North,Include,2022-10-03,299
AGE4714,Type,South,Trip,26/03/2024,80
AGE4715,Play,East,Box,01-04-2023,213
AGE4716,Everyone,West,Front,28/03/2024,80
AGE4717,Left,NORTH,Know,24-02-2024,299
AGE4718,Age,North,Occur,2024-05-05,138
AGE4719,Catch,North,Line,2024-03-23,93
AGE4720,Human,South,Hotel,27/08/2023,66
AGE4721,Control,South,Anyone,16-04-2022,207
AGE4722,Environment,South,Personal,13/06/2022,249
AGE4723,Attack,West,Return,16-05-2022,181
AGE4724,Key,East,Writer,26/01/2024,21
AGE4725,Spring,EAST,Wrong,2024-01-21,141
AGE4726,Blood,North,Sister,05/20/2023,128
AGE4727,Business,East,Though,11/20/2023,57
AGE4728,Kitchen,West,Prepare,14/09/2022,243
AGE4729,Nor,East,Teacher,11/09/2023,296
AGE4730,Every,central,Choice,2024-07-23,18
AGE4731,Economy,North,Car,21-06-2024,285
AGE4732,Old,NORTH,Rich,2023-12-28,189
AGE4733,Possible,East,Skill,01/26/2023,197
AGE4734,Along,EAST,Parent,25/10/2022,254
AGE4735,Them,south,Allow,2022-01-21,11
AGE4736,Number,East,That,21/09/2022,193
AGE4737,Prove,South,Commercial,22/03/2023,62
AGE4738,Happy,EAST,Out,27-09-2024,57
AGE4739,Admit,South,Energy,07/06/2022,45
INVALID_35,Fact,West,Ability,12-06-2024,38
AGE4741,Boy,South,Dinner,24-09-2022,258
AGE4742,Yeah,West,Card,03/08/2022,31
AGE4743,Letter,South,Memory,05/27/2022,138
AGE4744,Point,North,Product,14/07/2023,221
AGE4745,Modern,South,Rule,2023-06-12,5
AGE4746,Month,SOUTH,Next,2024-08-11,11
AGE4747,Child,East,Law,2022-03-10,4
AGE4748,Town,West,Quite,14-04-2024,83
AGE4749,Dog,Central,Everything,2024-09-16,228
AGE4750,Decision,Central,Best,2024-06-27,215
AGE4751,Need,West,Provide,2024-07-29,-1
AGE4752,Under,South,Scientist,2024-12-13,6
AGE4753,Million,EAST,Pattern,08/05/2023,112
INVALID_20,Population,North,Different,07/01/2023,41
AGE4755,Describe,East,Matter,11/02/2024,163
AGE4756,Notice,West,Training,10/22/2023,221
AGE4757,Authority,North,Art,2023-08-11,216
AGE4758,Yeah,South,Specific,01/22/2022,0
AGE4759,Wide,North,New,25/05/2024,192
AGE4760,Which,East,Condition,29/08/2024,231
AGE4761,Money,North,Continue,09/03/2023,277
AGE4762,Several,West,Their,02/03/2024,152
AGE4763,Protect,south,World,12/22/2024,76
AGE4764,Community,East,Skill,2022-06-13,217
AGE4765,Fund,West,Message,07/25/2022,42
AGE4766,Alone,SOUTH,Region,06/17/2023,88
AGE4767,Anything,North,Least,02/26/2022,238
AGE4768,Reach,South,Mr,19-03-2024,77
AGE4769,Structure,East,Performance,23-01-2022,224
AGE4770,Road,North,Any,09-04-2023,268
AGE4771,Newspaper,West,Size,16-02-2023,287
AGE4772,Provide,North,Begin,2022-05-21,146
AGE4773,Program,East,Network,09/26/2022,148
AGE4774,National,East,Contain,08-02-2024,44
AGE4775,Eat,South,Window,30-12-2022,286
AGE4776,Maintain,West,Perform,24-04-2022,241
AGE4777,Maintain,east,Real,30/04/2023,281
INVALID_20,Much,South,Lawyer,16/01/2022,284
AGE4779,Company,Central,Point,08/31/2024,189
AGE4780,Tell,South,Realize,07/19/2024,70
AGE1419,Bill,North,Treatment,2024-05-28,257
AGE4782,Continue,West,Poor,20-08-2023,90
AGE4783,Avoid,North,Rock,2023-03-25,104
AGE4784,Able,East,Soon,2024-05-05,195
AGE4785,Leg,East,White,10-12-2022,181
AGE4786,Station,South,Official,11-11-2022,189
AGE4787,Line,West,Newspaper,31-05-2024,24
AGE4788,Door,West,Actually,2023-11-09,13
AGE4789,Involve,North,Gun,15/12/2024,292
AGE4790,Rate,West,Fund,2023-05-20,86
AGE4791,Everybody,East,Part,03/13/2022,99
AGE4792,Foreign,South,Heart,15/05/2024,71
AGE4793,Significant,West,Model,27/05/2022,236
AGE4794,Future,South,Wife,2022-04-06,14
AGE4795,Ability,East,Case,29-09-2022,16
AGE4796,Evidence,East,Begin,2023-06-15,197
AGE4797,Community,Central,Space,04/05/2024,28
AGE4798,Loss,NORTH,Sign,01-11-2023,100
AGE4799,Perhaps,West,Also,02/21/2022,182
AGE4800,Large,East,Movement,02-01-2024,61
AGE4801,Mrs,North,Street,08/27/2023,245
AGE4802,Information,East,Wife,24/03/2024,130
AGE4803,Page,Central,Take,14/10/2022,93
AGE4804,Understand,North,Program,08/29/2023,75
AGE4805,Yet,North,They,28-03-2024,106
AGE4806,It,Central,Music,06/02/2022,38
AGE4807,Executive,CENTRAL,Agency,10/05/2023,81
AGE4808,Organization,Central,Room,12/04/2023,159
AGE4809,Main,Central,Trade,2022-07-27,232
AGE4810,Social,East,Wide,2023-09-03,133
AGE4811,Then,West,Environment,2023-04-18,246
AGE4812,Himself,Central,College,06/09/2022,192
AGE4813,Walk,NORTH,Western,2023-11-11,76
AGE4814,Room,South,Whole,17-03-2023,-1
AGE4815,Affect,East,Wonder,04/09/2023,117
AGE4816,Cost,East,Trial,02/17/2022,66
AGE4817,Close,Central,Board,06/05/2023,185
AGE4818,Before,South,Everybody,2024-08-20,8
AGE4819,Together,East,End,09/07/2023,76
AGE4820,Hear,West,Very,10/27/2022,169
INVALID_91,Together,South,Option,18/05/2023,155
AGE4822,Difficult,East,Nation,2022-02-19,29
AGE4823,Risk,North,Wonder,03/04/2023,118
AGE4824,Wide,East,Stuff,2022-07-02,139
AGE4825,History,North,Spring,08/26/2022,85
AGE4826,Very,South,Each,12/10/2022,257
AGE4827,Pull,North,Would,2024-06-07,177
AGE4828,I,East,Agent,04-10-2022,21
AGE4829,Either,East,Their,2023-06-23,178
AGE4830,Task,Central,Position,18/04/2023,159
AGE4831,Develop,WEST,Or,21/10/2022,216
AGE4832,Allow,South,Onto,16-07-2023,120
AGE4833,Purpose,South,Decade,16-01-2024,141
AGE4834,Direction,Central,Either,02/07/2022,40
AGE4835,Similar,North,Traditional,17/11/2023,259
AGE4836,Heavy,West,Skill,06-03-2024,139
AGE4837,Space,West,Environmental,03/06/2024,237
AGE4838,Population,West,Yet,01/14/2024,290
AGE4839,Film,Central,Old,10/27/2023,283
AGE4840,See,Central,Past,07-02-2022,82
AGE4841,Fight,East,Also,22/01/2022,296
INVALID_80,Oil,South,Work,24-09-2023,189
AGE4843,Admit,Central,Current,20-05-2024,73
AGE4844,Perhaps,South,Less,04-10-2023,190
AGE4845,Stage,CENTRAL,Law,05/07/2024,254
AGE4846,Great,Central,Fire,13-09-2022,274
AGE4847,Feeling,East,Particularly,2024-01-02,137
AGE4848,Such,West,Dark,16/12/2022,245
AGE4849,Organization,east,Space,06/06/2023,270
AGE4850,Soon,North,For,2024-04-25,287
AGE4851,Detail,South,Billion,24-02-2024,168
AGE4852,Age,North,Significant,2023-04-14,-1
AGE4853,Establish,South,Stage,11/26/2023,30
AGE4854,Ground,Central,Mention,04/03/2024,251
AGE4855,Check,South,Fast,2023-07-03,237
AGE4856,It,West,Lay,24/12/2024,267
AGE4857,Project,East,While,2024-11-11,233
AGE4858,Prove,North,Move,2024-03-11,232
INVALID_74,Production,central,Arrive,2024-02-04,264
AGE1808,Century,South,Leave,2023-11-20,283
AGE4861,Left,North,Happy,26-05-2024,71
AGE4862,Its,Central,Though,2022-07-16,87
AGE4863,Away,central,Summer,05/27/2024,34
AGE4864,Order,CENTRAL,Amount,22/08/2023,84
AGE4865,Able,North,Edge,26/12/2023,62
INVALID_89,Letter,West,Movie,08-03-2022,156
AGE4867,There,EAST,As,09-02-2022,148
AGE4868,National,Central,Second,01/28/2023,277
AGE4869,Admit,Central,Reduce,18-07-2022,235
AGE4870,Edge,South,Full,12/16/2024,1
AGE4871,Form,Central,New,11-03-2024,11
AGE4872,Science,South,Later,2022-06-26,89
AGE4873,Safe,South,Expert,04/16/2022,170
AGE4874,Central,North,Should,18/07/2023,31
AGE4875,Agent,East,Because,25-11-2022,165
AGE4876,Property,South,Little,14/01/2024,202
AGE4877,Authority,Central,It,24/09/2022,135
AGE4878,White,Central,Board,27-09-2023,195
AGE4879,Defense,West,Fast,11/07/2023,292
AGE4880,Friend,Central,Represent,02/08/2024,295
AGE4881,Their,Central,Wall,13/10/2022,0
AGE4882,Talk,SOUTH,Seat,08/13/2022,107
AGE4883,Compare,South,Cultural,07-12-2024,115
AGE4884,Carry,East,Project,08/12/2023,170
AGE4885,Main,Central,Week,2024-08-28,109
AGE4886,Grow,South,Organization,2024-07-20,266
AGE4887,Dinner,North,Product,08/10/2023,158
AGE4888,Tend,East,Young,27/03/2022,49
AGE4889,Detail,South,Number,17-11-2024,145
AGE4890,We,east,Music,30-05-2023,159
AGE4891,Down,West,Student,04/12/2022,90
AGE4892,Card,South,Tv,04-09-2024,149
AGE4893,Assume,Central,North,27-02-2024,13
AGE0776,Can,North,Again,30-04-2022,28
AGE4895,Certain,North,During,26/05/2023,140
AGE4896,Among,East,Should,09-01-2023,137
AGE4897,Yourself,South,Spend,06-10-2023,251
AGE4898,Four,East,Everything,11-08-2023,207
AGE4899,Job,East,Blood,2023-11-25,291
AGE4900,Goal,South,Research,05/11/2023,133
AGE4901,Also,South,Little,06/30/2023,48
AGE4902,Name,West,Animal,05/25/2022,105
AGE4903,Help,East,Chance,12/23/2022,135
AGE4904,Mention,East,Recent,01/11/2022,76
AGE4905,Have,North,To,07/08/2023,200
AGE4906,All,North,Toward,12/05/2023,65
AGE4907,Help,West,Memory,25-01-2024,116
AGE4908,If,North,Left,07/21/2022,129
AGE4909,Political,East,Kid,09/05/2023,77
AGE4910,Out,South,Outside,09/11/2022,126
AGE4911,Moment,Central,Big,05/01/2024,117
AGE4912,Still,Central,Deep,21/10/2023,115
AGE4913,Oil,South,Admit,31-03-2023,59
AGE4914,Amount,East,Support,12/03/2023,55
AGE4915,Join,NORTH,Water,26-04-2023,92
AGE4916,Threat,South,Now,24/12/2023,83
AGE4917,Exactly,North,In,27-05-2022,122
AGE4918,Per,South,Artist,24-02-2024,230
AGE4919,Enjoy,north,Central,12-01-2024,64
AGE4920,Half,Central,Send,04/09/2022,0
AGE4921,Administration,West,Spend,05/14/2024,133
AGE4922,Firm,West,Audience,2022-08-08,127
INVALID_27,Condition,South,Arrive,2023-03-07,29
AGE4924,Area,Central,A,04/07/2024,222
AGE4925,Society,East,These,05/11/2023,191
AGE4926,Catch,East,Behind,2024-08-10,255
